smiles,xtbMLS1,xtbMLT1,FOM
O=[N+]([O-])c1ccc2ncnc(S(=O)(=O)O)c2c1,3.0146179001273214,2.7002796710632557,0.9009807977921712
O=[N+]([O-])c1cccc2c3ccccc3c3ccc(C(F)(F)F)nc3c12,3.764207488928102,3.371848390501909,0.9010142690096635
CN(C)c1cc2c(ccc3ccccc32)cc1C(=O)O,3.7119755924958087,3.3250972085196535,0.901023096068399
O=C(O)c1cccc2c1C(=O)c1cccc(S(=O)(=O)O)c1C2=O,2.904329841528305,2.601686405696813,0.9010412648580102
O=C(O)c1cc(F)c2c(c1)C(=O)c1ccccc1C2=O,2.8034681423666803,2.5113366941178454,0.9010418345579604
Nc1c[nH]c(S)n1,4.20133658659375,3.7637229119641358,0.9010805862078896
O=[N+]([O-])c1ccnc2ncccc12,3.079841523298706,2.7590623830792524,0.9010861313973627
COc1cccc2nnc3cc([N+](=O)[O-])ccc3c12,2.6699852657016,2.3919941569509056,0.9011197748955686
O=[N+]([O-])c1nncc2cc3nnoc3c([N+](=O)[O-])c12,2.485033559187494,2.226369380077372,0.9011452656498681
O=[N+]([O-])c1nc2ccc3ncnc4cc(C(F)(F)F)c(n1)c2c34,2.807737617297491,2.5154889883658007,0.9011470086307729
COc1ccncn1,4.809963542414277,4.30939971652092,0.9011639150208581
O=[N+]([O-])c1cccc2c1S(=O)(=O)c1ccc(O)cc1-2,3.524581129274812,3.157806998921085,0.9011696356869584
O=[N+]([O-])c1nc2ccc3ncnc4c(C(F)(F)F)cc(n1)c2c34,2.802977592850377,2.5113202870672247,0.9011778300748485
O=[N+]([O-])c1cccnc1S(=O)(=O)O,3.275365295985987,2.9346057782272306,0.9011918595773085
N#Cc1cc([N+](=O)[O-])cc2cnncc12,2.9743860713303767,2.6649464484510412,0.90119394658981
CSc1cc2c(cc1C(=O)O)C(=O)C=CC2=O,2.5097035738200844,2.248630310998902,0.9012022828216716
N#Cc1c([N+](=O)[O-])ccc2c1nnc1ccccc12,2.4117221184077913,2.1608803644540533,0.9012168321271313
O=[N+]([O-])c1cccc2nccnc12,3.1123761862738935,2.78866890183519,0.9012194595651865
O=[N+]([O-])c1cnc2c(c1)c(S(=O)(=O)O)nc1ccccc12,3.4394141436464643,3.0817037209029228,0.9012223229273216
O=[N+]([O-])c1nncc2cc3cnoc3c([N+](=O)[O-])c12,2.4965420753041236,2.236932924544472,0.9012365694125892
O=C1c2ccccc2-c2c(S)ccc([N+](=O)[O-])c21,2.730985756068465,2.4470453465962665,0.9012523938509217
O=[N+]([O-])c1ccc2ncc(C(F)(F)F)cc2n1,3.164319460093445,2.835328688156158,0.9012533378057137
N#Cc1ccnc2ccc([N+](=O)[O-])nc12,3.0461768900745603,2.729633347255432,0.9013018837348693
COc1cc2c3ccc4c(=O)n(C)c(=O)c5c(C(F)(F)F)cc(c6ccc7c(=O)n(C)c(=O)c1c7c26)c3c45,2.085069792550267,1.8684013609777301,0.9013025946874131
O=C(O)c1cncnc1S(=O)(=O)O,3.8852874021151407,3.4815640725702726,0.9013056885955678
O=S(=O)(O)c1nnc(F)c2onnc12,3.6112898613756066,3.236097240870048,0.9013205149828715
O=C(O)c1ccnc(S(=O)(=O)O)n1,3.7869084896905276,3.3934785654183255,0.9013225332693479
N#Cc1cc(C#N)c2c(c1)C(=O)C=CC2=O,2.546875804365631,2.282285481906621,0.9013260672897783
N#CC1=CN=C(C(F)(F)F)S1(=O)=O,2.220358528980781,1.989735969578586,0.9013449328790317
O=C1c2ccccc2C(=O)c2c1cc(F)cc2S(=O)(=O)O,2.693562906263388,2.4138733030913646,0.9013728410259997
Nc1ccc2ncc3cccc([N+](=O)[O-])c3c2c1,2.714888182533463,2.4330548124672404,0.9013962716375136
COc1cnc(SC)[nH]1,4.1258131718161986,3.697512245957645,0.9013964895842046
O=S(=O)(O)c1nccnc1S(=O)(=O)O,3.551054774474394,3.1824743476777777,0.9014103984348221
CSc1cccc2c1C(=O)c1ccc(N)cc1C2=O,2.3536612175938667,2.109372990383254,0.9014139122607994
O=S(=O)(O)c1nnc(F)c2nnoc12,3.5213213063113207,3.1558753780786724,0.9014227688454978
O=C1c2ccccc2C(=O)c2c1cc(O)cc2[N+](=O)[O-],3.0047856553525008,2.692984117395401,0.9014341239245609
O=C(O)c1nnc(S(=O)(=O)O)c2snnc12,3.4672813025710014,3.1074959091774343,0.9014363435527171
Fc1nncc2nsnc12,3.3236817103772047,2.978852229975473,0.9014513091625879
O=C1c2ccccc2C(=O)c2c(C(F)(F)F)ccc(O)c21,3.014595144060937,2.7018790951582563,0.9014650444031093
O=[N+]([O-])c1ncc2c(C(F)(F)F)cccc2n1,3.061818850004529,2.744254753323494,0.9014799589443289
N#Cc1nncc2onc(C(F)(F)F)c12,3.1777578785367173,2.8481803449405043,0.9014832115306197
O=C1C=C(F)C(=O)c2c1cccc2S(=O)(=O)O,2.755854845776185,2.4700511968180754,0.9014886720387187
O=[N+]([O-])c1ccc2ncc3cccnc3c2c1S(=O)(=O)O,3.397664415436458,3.0453154589170532,0.9014927454052055
O=C1c2ccccc2-c2cccc([N+](=O)[O-])c21,2.836099915886875,2.542029781595457,0.9015063308870875
O=C(O)C1=CC(F)=CS1(=O)=O,3.044129370073169,2.72852558582656,0.9015171558406124
CN(C)c1cc2c(ccc3ncccc32)cc1C(=O)O,3.668749700147282,3.288455068952768,0.9015337228225321
O=[N+]([O-])c1nc2ccc3nc(S(=O)(=O)O)nc4ccc(n1)c2c34,2.973114681596143,2.6651152173857184,0.9015904740979531
O=C(O)c1nncc2c(S(=O)(=O)O)c3nnoc3cc12,2.755097517597331,2.4697822233837305,0.9016227762101998
N#Cc1cc(F)c2c(c1)C(=O)C=CC2=O,2.564572205048302,2.2990451870048902,0.9016430460939846
O=[N+]([O-])c1ncc2onnc2c1C(F)(F)F,3.5346104026747973,3.1687219881172064,0.9016616766217839
O=C(O)c1ccc2c3ccccc3c3nccnc3c2c1[N+](=O)[O-],3.542690477130318,3.1760106510032053,0.9016731309860297
O=[N+]([O-])c1ccc2ccc3nccc([N+](=O)[O-])c3c2n1,3.185782931244042,2.8560963434933053,0.901687894743608
Oc1nc[nH]c1S,3.9088385613967143,3.504342280285119,0.9016918265051371
O=C(O)c1cccc2c1C(=O)c1cccc(F)c1C2=O,2.929351459358929,2.6262315375000895,0.9016969397846328
O=C(O)c1ccnc2ccc([N+](=O)[O-])nc12,2.8882722366101,2.5894517886818997,0.9017121522167089
O=C(O)c1ccc2c(c1F)C(=O)C=CC2=O,2.479928600198079,2.2233707919198338,0.9017177644534977
O=[N+]([O-])c1ncccc1C(F)(F)F,3.4096710473347165,3.0569312622433893,0.9017186441652568
Oc1cc(F)c[nH]1,4.659861239584562,4.178033222241315,0.901766511221416
O=S(=O)(O)c1nnc(F)c2nsnc12,3.690830795957469,3.309238174001508,0.9017757926050859
N#CC1=CC(=O)c2cccc(S(=O)(=O)O)c2C1=O,2.697898923459941,2.4190588508794026,0.9018071999766091
O=S1(=O)C=C(S(=O)(=O)O)C(S(=O)(=O)O)=C1,3.745670352500098,3.358788604212414,0.9018674513976783
CSc1c[nH]cc1N,5.017377673989877,4.499159695833023,0.9018702409403826
N#Cc1cc2ncnc3c([N+](=O)[O-])cc4ncnc1c4c23,2.544092623317559,2.281335385769146,0.9018732252226445
O=C(O)c1cccnc1[N+](=O)[O-],3.391173661800735,3.0409977183799666,0.9018915597224988
N#Cc1nnc(C#N)c2nsnc12,2.7548744611293987,2.4704284228078253,0.9018997510948324
CSc1ccc2cncnc2c1C(F)(F)F,3.4180031534122968,3.0651592193783026,0.9019185928913244
O=[N+]([O-])c1nc2ccccc2c2nccc(O)c12,3.638223562548643,3.2626636410973666,0.9019229532026142
O=C(O)c1ccnc2nccc(O)c12,3.318671689505136,2.9762237173607877,0.9019571509681494
O=C1c2cccc(S(=O)(=O)O)c2C(=O)c2cccc(S(=O)(=O)O)c21,3.1549793508381665,2.829562930168212,0.9019972965453752
CN(C)c1cccc2nnc3ccc(O)cc3c12,2.6165602539146398,2.346761160428068,0.9020258262639907
O=[N+]([O-])c1ccc(S(=O)(=O)O)c2c1S(=O)(=O)c1ccccc1-2,3.2220811163023675,2.8898825543068587,0.902036205692043
O=[N+]([O-])c1cc2nccc([N+](=O)[O-])c2cn1,3.1295135112802175,2.8069672443296314,0.90206748481806
O=C(O)c1ccc(C(=O)O)c2c1C(=O)C=CC2=O,2.476875654163079,2.2216091017014015,0.9020729394309813
Fc1noc2c(C(F)(F)F)nncc12,3.366106300100893,3.019203217323284,0.9020749465006902
Oc1[nH]ccc1S,3.900810688578913,3.4990214501491748,0.9021256465893319
O=C1c2ccccc2C(=O)c2c(S(=O)(=O)O)ccc(F)c21,3.026773823513788,2.7151466456167133,0.902165877444408
CSc1cncc2cccc([N+](=O)[O-])c12,2.792276838858904,2.5048276871403172,0.9021771693521754
O=C(O)c1nccnc1F,3.867655533935468,3.4695234518290876,0.9021821240798836
O=[N+]([O-])c1cccc2c3nccnc3c3ccc(C(F)(F)F)cc3c12,3.2614250362557566,2.9258077258756705,0.9022125780845531
O=S(=O)(O)c1ncccn1,4.33205475340104,3.8862817031143617,0.9022162293033174
O=C1C=CC(=O)c2c1ccc([N+](=O)[O-])c2O,2.4691331103426477,2.2150755089820207,0.9022231085889605
O=[N+]([O-])c1ncc(C(F)(F)F)cn1,3.1665857086106666,2.840786720474566,0.9022293514354943
O=[N+]([O-])c1c(S(=O)(=O)O)ncc2cccnc12,3.0042436381369932,2.6951489221761356,0.9022297902830486
O=[N+]([O-])c1cc(C(F)(F)F)cc2nccnc12,3.016540912872809,2.7063499522826873,0.9022803305996868
COc1noc2c(O)nncc12,4.015234208137589,3.602373705002782,0.9022861975440551
O=[N+]([O-])c1cnc2cccnc2c1S(=O)(=O)O,3.20736246249358,2.8775851569647912,0.9022904126358654
O=[N+]([O-])c1ccc(C(F)(F)F)cn1,3.465166755727267,3.1088936853720552,0.9022933745552821
O=[N+]([O-])c1cccc2nnc3ccc(S)cc3c12,2.713988627811193,2.4349830558681043,0.9023049098002105
O=[N+]([O-])c1cncnc1,3.462004310859444,3.10613715510177,0.9023144246505295
O=C(O)c1cc(C(F)(F)F)ncn1,3.703368924692254,3.3228757191662757,0.9023593440254888
CN(C)c1cc2ncccc2c2nccc([N+](=O)[O-])c12,2.584997108254065,2.319426881177794,0.9023658771085447
Oc1cc(C(F)(F)F)ncn1,4.716476305784981,4.23201965439028,0.9023833916355491
O=C1C=C(S(=O)(=O)O)C(=O)c2c(F)cccc21,1.9410826555907046,1.7417236943837378,0.9023931090186165
O=[N+]([O-])c1ccc2c(c1)nnc1c([N+](=O)[O-])cccc12,2.263831248955369,2.0313830662470322,0.9024165015137358
O=[N+]([O-])c1ccc2cnncc2c1S(=O)(=O)O,3.3947899279094775,3.0462483253949193,0.9024251177683404
O=[N+]([O-])c1nncc2c(S(=O)(=O)O)c3nnoc3cc12,2.4708785358803236,2.2172186585340437,0.9024339362170346
O=C(O)c1cnc2c3ccccc3c3cccc([N+](=O)[O-])c3c2n1,3.2735026377700533,2.9374767609855477,0.9024425440882035
O=C(O)c1cccc2c1S(=O)(=O)c1c-2cccc1[N+](=O)[O-],3.4593433623954373,3.1042435539881827,0.9024432395545016
O=C1C=CC(=O)c2c1ccc(S(=O)(=O)O)c2S(=O)(=O)O,2.7962318765136547,2.5092507911619157,0.9024595932636174
N#Cc1cc(F)cc2c1C(=O)C=CC2=O,2.584866986388832,2.319609297440133,0.9024703221152501
O=C(O)c1cccc2c1C(=O)c1cc(F)ccc1C2=O,2.8408929875714244,2.549390531128809,0.9024793713226028
CN(C)c1c(O)ccc2cncnc12,3.5824765057346886,3.214982144869396,0.9025049586254956
O=C(O)C1=CC(=O)c2ccc(C(=O)O)cc2C1=O,2.2165049708685456,1.9892622583091604,0.9025574015130552
O=[N+]([O-])c1ccc2cnnc([N+](=O)[O-])c2c1,2.8383389254903912,2.5473929474759935,0.902572986113446
Nc1[nH]c2c([nH]c3cc[nH]c32)c1N,3.7799168703477415,3.3925307694975344,0.9025913732353354
CSc1c([N+](=O)[O-])ccc2[nH]c3ccccc3c12,2.6128142480671164,2.345158672328041,0.902632691546362
N#CC1=NC=C(C(=O)O)S1(=O)=O,1.7668071737702518,1.5858181306930392,0.9026336771782139
O=S1(=O)C=NC(F)=C1C(F)(F)F,2.5691638254086806,2.3060540499663444,0.9026587853183147
O=[N+]([O-])c1ccnc2c([N+](=O)[O-])nccc12,2.878368452832432,2.583620178667146,0.9026673632024631
Sc1c[nH]c(S)n1,4.351827827807671,3.9063401340653283,0.9026973430139148
N#Cc1cc(C(=O)O)c2c(c1)C(=O)c1ccccc1C2=O,2.6127442152540623,2.345340111738133,0.9027170938970615
CN(C)c1ccc2ccc([N+](=O)[O-])c-2cc1,2.719592332249379,2.441349043992533,0.9027490594774006
CSc1cc2cnccc2cc1[N+](=O)[O-],2.4988406702519734,2.243193271568656,0.902752903798483
O=C(O)c1nccc(F)n1,4.125499387895301,3.703727398053249,0.9028170232868478
CSc1ccc2c3ccccc3c3ccccc3c2c1C(=O)O,3.7772672030097008,3.391132068337527,0.9028254380456798
CN(C)c1ccc2c(c1)c1c([N+](=O)[O-])cccc1c1cccnc12,2.433253038558468,2.184555280967714,0.9028418037518342
O=[N+]([O-])c1ccnc2nccc(C(F)(F)F)c12,3.118449010058738,2.7997558047479574,0.9028525201315343
N#Cc1cc(C(=O)O)cc2c1C(=O)c1ccccc1C2=O,2.7750424989411377,2.49144416923276,0.9028525470828306
CSc1nc(C(F)(F)F)c[nH]1,4.475345781304184,4.018005514379274,0.9028570478988353
N#Cc1ccc2c(c1S(=O)(=O)O)C(=O)c1ccccc1C2=O,2.9435646404487117,2.6427698637062145,0.9028604749279571
Fc1nnc(F)c2nsnc12,3.486111762782505,3.129903238912635,0.9028676363507739
N#Cc1cc2ncnc3cc([N+](=O)[O-])c4ncnc1c4c23,2.522121515182219,2.2644422508947817,0.9028781585430063
O=C(O)c1cccc2c1C(=O)C(C(F)(F)F)=CC2=O,2.1294495121323624,1.9118972958211085,0.9028818331496803
O=C1c2ccccc2-c2c([N+](=O)[O-])ccc(S)c21,2.7786294776967972,2.494799927231921,0.902896528439253
CSc1cc2cccnc2cc1[N+](=O)[O-],2.6319671726042957,2.3631247956618298,0.9028985909687393
Oc1nc(S)c[nH]1,4.526118634044463,4.064131676766952,0.9029651391599061
N#CC1=CC(=O)c2c(cccc2S(=O)(=O)O)C1=O,2.71458932746732,2.4375640911974616,0.9029839371519685
O=[N+]([O-])c1cc(F)nc2cccnc12,3.1538537102787862,2.832041811629797,0.902995531025845
CN(C)c1cc2ccccc2c2nccc([N+](=O)[O-])c12,2.5730187391124124,2.3104900248646314,0.9030011934520904
O=[N+]([O-])c1cc2ncccc2nc1S(=O)(=O)O,3.1593005000186785,2.8370043033734476,0.903015961699229
O=C(O)c1ncc(C(F)(F)F)cn1,3.697867928914865,3.3207458136716497,0.9030443049342786
Oc1c[nH]c(S)c1,4.165131553810948,3.7403938399385592,0.9030524694572616
CN(C)c1csc(N(C)C)n1,3.575580564066648,3.2110212068266937,0.9030674003785983
O=C(O)c1ccc2c(n1)c([N+](=O)[O-])cc1ncccc12,2.8345434332924686,2.5456964825692676,0.9031176368638183
CSc1c([N+](=O)[O-])c2ncccc2c2cccnc12,2.5925230819864553,2.3283517426974116,0.9031222149894103
CSc1[nH]cnc1S,4.345646138540369,3.90322173683758,0.9032023556406055
O=C(O)c1nc2ccc3ncnc4cc([N+](=O)[O-])c(n1)c2c34,2.5532920047991787,2.2933931359980857,0.9032194640307084
O=C(O)c1cnc2ccnc(C(=O)O)c2c1,2.9356886697783935,2.636877371046208,0.9032230385668156
N#Cc1cccc2c1C(=O)c1ccc(C(=O)O)cc1C2=O,2.7771154225941115,2.494444781451592,0.9032230903792261
O=[N+]([O-])c1ccc2cc(C(F)(F)F)cnc2n1,3.067422443620276,2.755215559905073,0.9032268774484473
CN(C)c1nnc[nH]1,4.786467299430821,4.299424332037517,0.9032515782399926
COc1ccc2c3ccccc3c3nccnc3c2c1[N+](=O)[O-],3.4457200105890986,3.095381767742475,0.9033244836925602
CN(C)c1ccc2c3ccccc3c3nccc([N+](=O)[O-])c3c2c1,2.351475288376549,2.1123941304574565,0.9033250400820593
N#Cc1nccnc1C(=O)O,3.7009961578428507,3.324798006041255,0.9033476462589716
O=C(O)c1cccc2c1C(=O)c1ccccc1C2=O,2.955814898975576,2.6554923608336694,0.9033872462854948
O=[N+]([O-])c1cccc2c1S(=O)(=O)c1c-2cccc1[N+](=O)[O-],3.510386112303463,3.15375024643706,0.9033958188215193
O=[N+]([O-])c1cc2ncnc3ccc4nc(S(=O)(=O)O)nc1c4c32,2.615466852619523,2.3497518570314098,0.9033965130281072
O=[N+]([O-])c1cccc(C(F)(F)F)n1,3.5538399518533965,3.192834880579785,0.9034073762229605
COc1ccc2c(c1[N+](=O)[O-])-c1ccccc1S2(=O)=O,3.688716168572758,3.314041800047224,0.9034151293801276
CSc1ccc2cncnc2c1C#N,3.290627838592322,2.9565933449991384,0.9034713588705199
O=C(O)c1c(C(F)(F)F)ncc2ncccc12,3.3390236690775392,3.000113680281718,0.9034814265505811
CSc1c(S(=O)(=O)O)ncc2ccncc12,3.2370316155114462,2.908506004116918,0.9034904171863116
O=[N+]([O-])c1cccc2c3c(S(=O)(=O)O)cccc3c3nccnc3c12,3.172153812754616,2.8502287656669836,0.903495011526246
COc1c([N+](=O)[O-])cc2nnc3cccc4nnc1c2c34,1.727125769554563,1.551899085308965,0.9035212409037046
O=C(O)c1ccc2c(c1F)C(=O)c1ccccc1C2=O,2.851543689684342,2.5622719482814946,0.9035318570274253
O=C(O)c1cc2ncccc2nc1C(=O)O,3.3368419325799024,2.9983657980008367,0.9035389400019436
O=C(O)C1=CN=C(S(=O)(=O)O)S1(=O)=O,2.2180335539255354,1.993049012730567,0.903540596923793
COc1nncc2onnc12,3.4800536979911527,3.1272003379675093,0.9035777854883662
O=[N+]([O-])c1cc(C(F)(F)F)c2ncccc2n1,2.976583454077037,2.674834304678699,0.9035947281550705
N#Cc1ccc2nccnc2c1[N+](=O)[O-],3.0308330466795406,2.723597304773901,0.9035985811065563
O=[N+]([O-])c1cccc2c3ccccc3c3ncc(S(=O)(=O)O)nc3c12,3.301134734665628,2.9665625625457293,0.9036161185782555
O=[N+]([O-])c1nnc(C(F)(F)F)c2snnc12,3.558087052870385,3.1974763532471084,0.9036170731179326
Oc1nncc2onc(F)c12,3.718132101252301,3.341359716808922,0.9036313674731395
O=C1c2ccccc2C(=O)c2c1ccc(S(=O)(=O)O)c2S(=O)(=O)O,3.191838004274099,2.8684330108621454,0.9036415651020934
CN(C)c1cc2c(cc1C(=O)O)ncc1ccccc12,3.6651019039480417,3.293817962217201,0.9036596453193819
Nc1c[nH]cc1O,4.762939108752207,4.2804423931508815,0.9036598097031856
O=[N+]([O-])c1ccc2nnc3ccc([N+](=O)[O-])cc3c2c1,2.250767236434974,2.022773413219019,0.903665466053076
Oc1[nH]cnc1C(F)(F)F,4.483689811873621,4.02959583088531,0.9036828135702524
O=C1C(F)=CC(=O)c2c1cccc2S(=O)(=O)O,2.748541446934212,2.470217429333324,0.9036958344319469
CN(C)c1ccc2ccc3cccc([N+](=O)[O-])c3c2c1,2.330226809972956,2.094266953772457,0.9036976183527327
O=S(=O)(O)c1nncc2nnoc12,3.49814048656733,3.144006938909729,0.9037208155838106
O=C(O)c1cc2ncnc3c([N+](=O)[O-])cc4ncnc1c4c23,2.5115327084289114,2.2574487873840416,0.9037821996769191
Nc1cc(F)c[nH]1,4.372584394569312,3.9302626949912898,0.9037902625599915
O=C(O)c1ccc([N+](=O)[O-])c2c3nccnc3c3ccccc3c12,3.4598260478871627,3.109995523143956,0.9038316430407023
O=[N+]([O-])c1cc2cccnc2nc1S(=O)(=O)O,3.116233977941373,2.8011586208456194,0.9038356535281065
O=[N+]([O-])c1ccc2nccc(F)c2n1,3.1828414084782626,2.8610332950585198,0.9038361561761953
O=[N+]([O-])c1cnc2cccnc2c1C(F)(F)F,3.2175485149475884,2.8923233778352326,0.9038620321092553
O=[N+]([O-])c1cc2ncnc3ccc4nc(C(F)(F)F)nc1c4c32,2.7213967596210358,2.4463746310464134,0.9038795385185961
O=S(=O)(O)c1noc2cnncc12,3.4880312886134757,3.1355831697577607,0.9038923575148626
O=C(O)c1ncncc1S(=O)(=O)O,3.8788441035668804,3.486936530359635,0.9038994012027312
COc1ccc(O)[nH]1,4.097892198721562,3.6839621327420207,0.9039235579530067
COc1ccc2sc3ccccc3c2c1[N+](=O)[O-],3.024505553786879,2.7190807684523164,0.90394805886304
O=[N+]([O-])c1ccc2nccnc2c1S(=O)(=O)O,3.1598294517562064,2.840753892054318,0.903952261277331
O=[N+]([O-])c1cccc2c3cc(C(F)(F)F)ccc3c3nccnc3c12,3.6218183875702423,3.2561272751973935,0.9039611222339814
O=C1c2ccccc2-c2c([N+](=O)[O-])ccc(O)c21,2.92343310262969,2.628308817338941,0.9039770823621865
O=C(O)c1cccc2c1C(=O)c1ccc(F)cc1C2=O,2.7665328960240587,2.4873044958591466,0.903995580111363
CN(C)c1cc2[nH]c3c(S)c[nH]c3c2[nH]1,3.9960515017646454,3.5927596391029626,0.9040030101067523
N#Cc1cccc2c1C(=O)C=C(F)C2=O,2.9129446594604076,2.6190269456746385,0.9040229348845076
O=S(=O)(O)c1ncc(O)[nH]1,4.512295161538415,4.057096936518726,0.9040419342740412
O=C(O)c1ccc2c(c1)C(=O)c1cc(F)ccc1C2=O,2.82482354559088,2.5399290299520763,0.9040650929865309
O=C(O)c1cccc2c1C(=O)C=C(C(F)(F)F)C2=O,2.4098145228949077,2.1668014437686227,0.9040749040403073
O=C(O)c1cc2c(cc1F)C(=O)c1ccccc1C2=O,2.8425396516900014,2.5559321999765228,0.9040885660862851
CN(C)c1cc2sncc2cc1C(=O)O,4.058237524589989,3.6490974226063697,0.9040982963450458
CN(C)c1cccc2c1c([N+](=O)[O-])nc1ccccc12,2.4064389008258584,2.1638497572738444,0.904106285028268
O=[N+]([O-])c1cccc2c(F)ncnc12,3.0965407579313786,2.784454761547525,0.9041270676646204
