smiles,xtbMLS1,xtbMLT1,FOM
Nc1c2cccnc2cc2c(S)ccnc12,2.823869819194107,1.489929206173375,0.9005988884710482
Fc1ccc2cc3ncc(F)cc3cc2c1,3.324747099592224,1.7541966759224445,0.9006039733377479
CSc1c2nnsc2cc2cncc(C#N)c12,2.5300146841733637,1.3348621889742596,0.9006286493508601
COc1c2snnc2cc2cccc(C#N)c12,3.03923412686663,1.6035257472723539,0.9006349743672921
O=C(O)c1ccc(S(=O)(=O)O)c2cscc12,2.946300701301586,1.5544714606358432,0.9006589378083297
COc1scc2cncc(C(=O)O)c12,2.409042629748805,1.2710130655518794,0.9006595436413448
Nc1c2cc(C(=O)O)ccc2cc2ncccc12,2.7424486835413098,1.4469065048042884,0.9006735784038987
Cn1c(=O)c2ccc3c4ccc5c(=O)n(C)c(=O)c6c(F)cc(c7c(C#N)cc(c1=O)c2c37)c4c56,2.5679256730482,1.354785241568236,0.9007284213950045
Fc1ccc2c(S)c3cccnc3cc2n1,2.9373299211182875,1.549673691599487,0.9007302959134378
Fc1ccc2cc3ccc(C(F)(F)F)cc3cc2c1,3.373308927731743,1.7796655290342396,0.9007509669650735
N#Cc1cc(N)c2ncc3cccc4ccc1c2c43,2.9802292741589294,1.5722791436441357,0.9007599920281695
CN(C)c1oc(F)c2ncncc12,2.397426486356318,1.2648058926806225,0.9007654797923922
Nc1cc2c(F)c3ccncc3cc2cn1,2.5486818209976465,1.3446012845572872,0.9007681559280653
N#Cc1occ2c(N)cccc12,3.1318919146932047,1.6522762346455162,0.9007760578033295
N#Cc1ncc2cc3cnccc3cc2c1F,3.2536454566257973,1.716507655585169,0.9007775238440173
N#Cc1cc(S(=O)(=O)O)c2cc3cnccc3cc2c1,3.246076319094928,1.7125105394896014,0.9007814205139774
CN(C)c1occ2c(C(=O)O)cccc12,2.0037027033389925,1.0570757912168613,0.9007880406604949
O=S(=O)(O)c1c2cnccc2cc2cncc(F)c12,3.1892775639716318,1.6825371018673523,0.9007900487395373
COc1c(C(F)(F)F)ncc2nonc12,3.0240578811822303,1.5953673757752478,0.9007968293372758
O=S(=O)(O)c1ccc2csc(C(F)(F)F)c2n1,3.1822874978311244,1.6788352710138394,0.900804437647687
N#Cc1cc2cc3ccncc3c(O)c2cn1,3.0768497857730073,1.6232075041078873,0.9008080728929435
CN(C)c1c2ncccc2cc2nccc(O)c12,2.7645150493569237,1.4584194811742166,0.9008247797570391
N#Cc1cc2cocc2c(C(=O)O)n1,2.8293377238793163,1.4926113983202303,0.9008308140245824
N#Cc1scc2c(N)cncc12,3.0632527156572866,1.6160066303489797,0.9008373116584003
CSc1ccc2cc3cnccc3c(N)c2c1,2.7596174875626724,1.455821979917736,0.9008409583448759
O=[N+]([O-])c1sc([N+](=O)[O-])c2ncncc12,2.9701664456990446,1.5668941790626763,0.9008429399995185
Oc1scc2c(S)nccc12,3.020649413396915,1.5935056982593305,0.900864886048334
O=C(O)c1cc2c(C(F)(F)F)c3cnccc3cc2cn1,3.196035920367378,1.6860270952261391,0.9008664602384677
O=S(=O)(O)c1cnc2csc(C(F)(F)F)c2c1,3.246697320992115,1.7127483610648706,0.9008709427371944
CSc1cncc2c(F)scc12,3.3123521898551127,1.7473806376584733,0.9008738774141796
COc1c2ccccc2c(N)c2cnccc12,2.822124646708682,1.4887602822537769,0.9008834296567315
Nc1ccc2csc(O)c2c1,2.995881996098385,1.5804121274324232,0.900894958275693
Oc1scc2nc(C(F)(F)F)ccc12,2.5500140337467694,1.3451951763474095,0.9009064396631751
O=C(O)c1ccc2cc3cc(S(=O)(=O)O)ncc3cc2c1,3.2357019906602438,1.7068996945949975,0.9009192050462046
O=S(=O)(O)c1cc(F)c2cc3ccccc3nc2c1,3.4108112723112978,1.7992596306029873,0.9009323326593265
O=C(O)c1nc(O)cc2cc3ccncc3cc12,2.9242424673745937,1.5425848919673588,0.9009341126480495
O=C(O)c1ncc(F)c2cc3cnccc3cc12,2.945611972102007,1.553854448751568,0.9009376302408368
N#Cc1ccc2nc3cc(S(=O)(=O)O)ccc3cc2c1,3.4217189914526194,1.8050015597268132,0.9009437570314709
Cn1c(=O)c2ccc3c4c(C(F)(F)F)cc5c(=O)n(C)c(=O)c6ccc(c7c(O)cc(c1=O)c2c37)c4c65,2.442517835708607,1.288442366915418,0.900967305919324
Nc1nncc2cc3nonc3c([N+](=O)[O-])c12,2.1254047038581807,1.1211629981415066,0.9009678345639336
O=[N+]([O-])c1c2ccncc2cc2ccc(S(=O)(=O)O)cc12,2.8976386763375688,1.528515647647326,0.9009735748499168
Fc1ccnc2cc3ncccc3cc12,3.4833208279568177,1.8374538912576233,0.9009841386496656
N#Cc1cc2cocc2c(O)n1,3.7469284310912365,1.9764978096129981,0.9009921368518858
CSc1cc2cc3nsnc3cc2c(SC)n1,2.5381913312483997,1.3388903225420452,0.900993291369979
O=C(O)c1cnc2c(S)c3ccccc3cc2c1,2.702851797614006,1.425746023038697,0.900996085023513
COc1cnc2c(C(F)(F)F)c3ncccc3cc2c1,3.04046451593395,1.6038330308727673,0.9009989224727382
CN(C)c1sc(C(F)(F)F)c2ccccc12,2.697660768154015,1.423004127973043,0.9010004577575199
O=C(O)c1c2ccccc2cc2cccc(C(F)(F)F)c12,3.166089551225315,1.6700954532425145,0.9010033078558235
CSc1nccc2cc3nsnc3cc12,2.793040522234815,1.473310116892957,0.9010078887758094
COc1c2ccccc2nc2cc(S(=O)(=O)O)ccc12,3.39052015727876,1.7884655417046342,0.9010184612557273
COc1occ2ccc(N)cc12,3.019920826067567,1.5929481283818234,0.9010505935306597
O=C(O)c1c2ccncc2cc2ccnc(F)c12,3.2679832771423625,1.7237950096690073,0.9010517076840395
O=S(=O)(O)c1cccc2cc3c(C(F)(F)F)ccnc3cc12,3.2540194741409323,1.7164209162120054,0.9010601373644156
Nc1occ2ccnc(C(=O)O)c12,1.9770431711880254,1.0428339034679635,0.9010784720023646
N#Cc1cccc2cc3nnoc3c(S)c12,2.798392429511034,1.476065875780485,0.9010858132113883
O=C(O)c1nccc2cc3cnc(O)cc3cc12,2.698532450197085,1.4233912979102228,0.9010876282854424
Fc1c(C(F)(F)F)ccc2cscc12,3.3304738697585643,1.7567167221127085,0.901091391825648
Fc1ccc2cscc2c1S,3.5022663086858836,1.8473312714717562,0.901091742055501
N#Cc1c2ccccc2nc2c(C(F)(F)F)cccc12,2.995974379282116,1.5802691264098532,0.9011021872609657
Sc1cc2c(S)c3ccccc3cc2cn1,2.853000947429451,1.504843146962336,0.9011165113356107
N#Cc1nccc2cc3nnoc3c(F)c12,3.172230443688235,1.673220841321584,0.9011195884650084
O=S(=O)(O)c1cncc2c(O)occ12,2.903124787281833,1.5312711082414858,0.9011280546955363
COc1scc2c(S)nccc12,3.01851378135807,1.5921272049996011,0.9011350737824972
CN(C)c1c2cnccc2cc2c(C(=O)O)nccc12,2.288587439163232,1.207120312310195,0.9011411807037856
CN(C)c1cc2c(=O)n(C)c(=O)c3ccc4c5ccc6c(=O)n(C)c(=O)c7c(S)cc(c1c4c32)c5c67,1.9900070453052794,1.0496245650703537,0.9011556404728791
O=S(=O)(O)c1ccc2nc3ccccc3c(S)c2c1,3.177610561926106,1.6760037529877414,0.9011755305472232
CN(C)c1c2ccncc2cc2cc(C(=O)O)ncc12,2.5858571942158055,1.363886940416189,0.9011774288167501
Fc1c2ccncc2cc2cnc(C(F)(F)F)cc12,3.1844760840239963,1.6796199730918966,0.9011805570813407
N#Cc1ccc2c([N+](=O)[O-])scc2n1,3.237409819078863,1.7075316529145828,0.9011882497497089
CSc1cnc2ccc3c(C#N)cnc4ccc1c2c43,2.9155826790846247,1.537778728386567,0.9011984623286046
N#Cc1c2ccncc2c(O)c2oncc12,3.290397141366348,1.7354645099002775,0.9012026721491302
O=S(=O)(O)c1cnc2cc3ccccc3cc2c1C(F)(F)F,2.9783315361137057,1.5708617560543288,0.9012124730750262
COc1cc2cc3ccccc3c(OC)c2cn1,3.029889706310042,1.598046640529346,0.9012215053250299
COc1occ2nccc(S)c12,3.116109765426251,1.6435191550674189,0.9012238977117486
N#Cc1ncc(O)c2cc3ccccc3cc12,3.109479262944838,1.6400220053067462,0.9012239460877725
CSc1scc2c(F)cccc12,2.839950510445483,1.4978646387302221,0.9012247892558124
COc1cncc2cc3ccncc3c(N)c12,2.9490113986857627,1.555380913486941,0.9012306204413773
Fc1nc2cscc2nc1C(F)(F)F,2.694602855853321,1.4211959888539436,0.9012349749469074
O=C(O)c1cc(F)cc2nonc12,3.6290020021099063,1.914015123670031,0.9012391066150897
FC(F)(F)c1c2ccccc2nc2c(C(F)(F)F)cccc12,3.100455823980633,1.6352402066295832,0.9012475589408073
COc1nccc2c(C#N)c3cnccc3cc12,2.9328015522914805,1.5468147272416872,0.9012490863148065
N#Cc1c2cnccc2c(C(F)(F)F)c2nnsc12,2.9795732756001647,1.571478975976034,0.9012534774575166
CN(C)c1oc(C(F)(F)F)c2ccccc12,2.7360090764707232,1.4429998472144412,0.9012761160697625
N#Cc1cncc2cc3c(F)nccc3cc12,3.195432767449875,1.6852816804764086,0.9012994726974973
Oc1c2ccccc2cc2ccc(C(F)(F)F)cc12,3.1504173519996623,1.6615366337441984,0.9013033498125848
O=[N+]([O-])c1c2ccccc2cc2ccc(S(=O)(=O)O)cc12,2.8852518814661297,1.5216836123234134,0.9013080703918664
N#Cc1cccc2cc3ccnc(S(=O)(=O)O)c3cc12,3.214853515206811,1.6955070439791946,0.9013168114405391
CSc1cc2c(F)scc2cn1,3.0063469680056074,1.5855405200064108,0.9013174641040798
CN(C)c1cc2cc3nsnc3c(N)c2cn1,2.372228455701019,1.251092861985953,0.9013379596186084
COc1occ2cc(S)ncc12,3.0584120365462844,1.612949847387581,0.9013700939726464
N#Cc1ccc2cc3cccc(F)c3cc2c1,3.1710305817773032,1.6723348269797558,0.901378223863285
O=C(O)c1cc(S(=O)(=O)O)c2cc3cccnc3cc2c1,3.324543173054943,1.7532678975765652,0.9014038051027755
Nc1nc2ccc3nc(O)nc4ccc(n1)c2c34,2.6769594823689786,1.4117489484253007,0.9014062796937645
Nc1cc2cc3ccncc3c(C(F)(F)F)c2cn1,2.4686882267578687,1.3019100328742184,0.9014100072199436
Nc1c2cnccc2cc2c(F)cccc12,2.898907292534102,1.5287847714164569,0.9014206602545977
O=S(=O)(O)c1nc(F)cc2cc3cnccc3cc12,3.233067401746174,1.7049852486867492,0.9014448815890839
Oc1nccc2cc3cnccc3c(S)c12,2.980648532100783,1.5718687865818557,0.9014462421703936
O=C(O)c1ccc2cc3nc(C(=O)O)ccc3cc2c1,3.04527888302513,1.6059454611958524,0.9014533275083362
O=S(=O)(O)c1cncc2c(O)c3ccccc3cc12,2.9928117166455417,1.5782738014005817,0.9014563553989685
Nc1c2ccccc2cc2ccc(F)cc12,2.9549457697185186,1.5583020403973817,0.9014596132542206
O=C(O)c1c2ccncc2cc2cc(S(=O)(=O)O)ncc12,3.229894183920524,1.7032825613198623,0.9014742507641517
COc1c2onnc2cc2ccnc(C(F)(F)F)c12,2.9709090541227603,1.5667021637673382,0.9014794451952266
CN(C)c1c2ccc(N)cc2cc2nsnc12,2.643450438430754,1.3940077533797346,0.9014915251566531
Nc1cc(C(=O)O)c2nonc2c1,2.7450730029705914,1.4475972542265625,0.9014921744298228
COc1c2ccccc2cc2cc(O)cnc12,3.0953557742080675,1.6323093743937593,0.9014998518640784
O=S(=O)(O)c1cnc2csc(S)c2c1,2.5910030071224566,1.3663343364304614,0.9015110161267045
FC(F)(F)c1scc2cccc(S)c12,3.3425414277302217,1.7626423676457006,0.90151754761198
O=C(O)c1cc(F)c2cscc2n1,2.900971022141538,1.5297775800803266,0.9015274086417651
O=C(O)c1ccc2cc3cccnc3c(C(F)(F)F)c2n1,3.253298391827296,1.7155450309080698,0.9015536947177343
Nc1c2ccccc2cc2nccc(C(F)(F)F)c12,2.5561863116876973,1.3479176341694994,0.9015827228047043
Oc1c2ncccc2cc2nccc(S)c12,3.015105713970951,1.5899105674054954,0.9015854706076875
CSc1cccc2coc(O)c12,3.1698037891689865,1.6714814959752078,0.9015892471526152
COc1ccc2c(C(F)(F)F)c3ncccc3cc2c1,2.8973008708453096,1.5277687244860163,0.9016096197131961
Fc1ccc2cc(F)cc-2cc1,1.8997669372982071,1.0017610532119945,0.9016104083951246
O=S(=O)(O)c1c(F)ccc2cc3cccnc3cc12,3.511777484108637,1.8517799830673856,0.901616009522425
COc1c2ccc(O)nc2cc2cccnc12,3.1504669639131686,1.6612435419380693,0.9016318349480739
O=[N+]([O-])c1cc2c(S)c3nsnc3cc2cn1,2.357656572297051,1.243189337531108,0.9016383037241785
N#Cc1c2ccc(O)nc2cc2cccnc12,3.2616872732365447,1.7198632227810793,0.9016585495735306
Nc1c2ccccc2cc2cc(C(F)(F)F)cnc12,2.6728170273756424,1.4093512245170288,0.9016647819117675
Cn1c(=O)c2ccc3c4ccc5c(=O)n(C)c(=O)c6c(S(=O)(=O)O)c(F)c(c7ccc(c1=O)c2c37)c4c56,2.676530051004968,1.4112873815638096,0.9016910574537113
O=[N+]([O-])c1occ2nccc(O)c12,3.3922530258841417,1.7886730211433473,0.9016934856984089
CN(C)c1cccc2cc3c(C(F)(F)F)c4ccccc4cc3cc12,2.2371046032442057,1.1795837168356411,0.9016944329878054
N#Cc1ccc2cc3cc(F)ccc3cc2c1,3.2151176422694743,1.6952619117132928,0.9017044397893003
CN(C)c1occ2cnc(S)cc12,2.503213495172331,1.3198797092232801,0.9017181239665777
N#Cc1ccc2cc3cnc(C#N)cc3cc2c1,3.2403733391388814,1.7085136788819537,0.9017695178136176
N#Cc1cc(C(F)(F)F)cc2cc3cnccc3cc12,3.146636150416755,1.6590868793537865,0.9017727036860896
O=C(O)c1nccc2csc(F)c12,2.5799488380387805,1.3602887757714055,0.9017828647996826
O=S(=O)(O)c1cccc2c(S(=O)(=O)O)scc12,3.3865312087340866,1.7855390079854432,0.9018055514480459
O=C(O)c1cnc2coc(C(F)(F)F)c2c1,3.3068644309081234,1.7435256128841707,0.9018146862658345
CSc1cnc([N+](=O)[O-])c2cc3nsnc3cc12,2.6367870106740923,1.3902128424747158,0.9018371172693126
O=C(O)c1ccnc2c(C(F)(F)F)occ12,3.1529159186941915,1.6623318214018576,0.9018407259240333
N#Cc1cncc2c(S(=O)(=O)O)occ12,3.1189296210526476,1.6444108199320486,0.9018430045665982
O=C(O)c1occ2nc(C(F)(F)F)ncc12,3.2697777036408597,1.7239375422337457,0.9018487210922536
N#Cc1ccc2cc3ccc(F)cc3cc2c1,3.2033643910114895,1.688916912864336,0.9018540704404675
N#Cc1cc2cc3cnc(C#N)cc3cc2cn1,3.3427546542643816,1.7624006608509515,0.9018611456517928
CSc1ncc2c(C(F)(F)F)occ2n1,2.97441984407091,1.568196283631429,0.901869001000134
O=C(O)c1cc2cocc2c(S(=O)(=O)O)n1,3.3724444336769204,1.7780446404940389,0.9018701541844181
CN(C)c1c2cnccc2c(C#N)c2cnoc12,3.005043120338285,1.5843337442386567,0.9018776130026965
Nc1sc([N+](=O)[O-])c2ccncc12,2.929090898314582,1.5442731562311838,0.9018960905813809
Oc1cccc2c(O)scc12,3.178714640195776,1.675876583406255,0.901899172290753
O=C(O)c1nccc2c(S(=O)(=O)O)c3nsnc3cc12,2.863316597288461,1.5095909253212478,0.9019014757137745
COc1cc2cc3ccc(C(=O)O)cc3cc2cn1,2.9763364588866104,1.5691533215621325,0.9019272752706906
O=C(O)c1ccnc2c(F)c3ncccc3cc12,3.1078998600759706,1.6385119237423313,0.9019302961918676
CN(C)c1cc(C#N)cc2cc3cc4ccccc4cc3cc12,2.5693736782663845,1.3545948358709263,0.9019320466120438
Oc1ccc2cc3cnccc3c(S)c2c1,2.866355080983053,1.5111596309932411,0.9019391012148623
O=C(O)c1c2cnccc2cc2cccc(F)c12,3.2601847719948025,1.7187829805168509,0.9019451044400563
O=[N+]([O-])c1c2ccccc2c(O)c2ccccc12,2.882093161218563,1.5194498384112358,0.9019469862314564
Nc1nccc2c(C(=O)O)c3nsnc3cc12,2.458273721377391,1.296009151095818,0.9019490461740091
COc1c2cc(N(C)C)ccc2cc2cc3ccccc3cc12,2.3309711536230004,1.2288937833100202,0.9019505481389262
O=C(O)c1ccc2cc3ccncc3c(S)c2c1,2.845295629487901,1.500038507348424,0.9019601484450558
COc1cccc2coc(N)c12,3.267765861193578,1.7227603642923972,0.9019643680663767
N#Cc1cc(S)nc2cscc12,2.7228351990944906,1.4354662289342748,0.9019734942753583
O=C(O)c1cnc(S)c2cc3nsnc3cc12,2.9153076269683385,1.5369171538937534,0.901995375812393
COc1c2ccccc2cc2cc(C#N)ccc12,3.1770713740233614,1.6749127964969943,0.9019986848886933
CSc1c2cc([N+](=O)[O-])ccc2cc2nsnc12,2.1853583847369267,1.152093693958633,0.9019990720502264
N#Cc1ncc2c(S)scc2n1,2.3644312598475583,1.2464750268472997,0.9020315414395954
Oc1cc(C(F)(F)F)c2cocc2c1,3.2959728189246467,1.737557851422645,0.9020364177617951
CN(C)c1cncc2cc3nsnc3c(S)c12,2.68315208060213,1.4144887413184515,0.9020421139274135
CN(C)c1c2ccncc2cc2c(C(=O)O)cccc12,2.571524280818835,1.355635323138438,0.9020498313784387
COc1cccc2ccc(C(=O)O)c-2c1,1.5763425878432349,0.8309897014979437,0.9020782572757691
Nc1c2ccccc2c(C(=O)O)c2ccncc12,2.9078825429672874,1.5329200592586965,0.9020876568257006
COc1nc2ccc3ccnc4ccc(c1N)c2c34,3.189844467528872,1.6815530930388318,0.9020938461974762
Fc1ccc2cc3cccnc3cc2n1,3.564028746720123,1.8788071478150155,0.902094125083599
CN(C)c1cnc(C#N)c2cocc12,3.373786649382416,1.7785092057487266,0.9021039888428973
N#Cc1nccc2cc3c(S)nccc3cc12,2.7322258793888374,1.4403035179788262,0.9021082495811044
CN(C)c1c2cnccc2c([N+](=O)[O-])c2nsnc12,2.6887575057800537,1.417377580689875,0.9021220313925608
O=C(O)c1c2cc(F)ccc2cc2ncccc12,3.2872146380441953,1.7328511307779373,0.9021249134373616
O=C(O)c1c2ccccc2cc2cc(F)ccc12,3.292156590043401,1.7354458254587812,0.9021352174903082
CN(C)c1ccc2cc3cc4ccccc4cc3c(S)c2c1,2.2333976439896444,1.1773011916626548,0.9021708689289263
Fc1cc2cc3ccncc3cc2cc1F,3.3697952446046493,1.7763264461093697,0.9021797805554002
CSc1occ2cc(N)ncc12,2.8252295686422064,1.4892644562690782,0.9021844583400825
Cn1c(=O)c2ccc3c4ccc5c(=O)n(C)c(=O)c6c(C#N)cc(c7ccc(c1=O)c2c37)c4c56,2.627181415305711,1.3848650747989426,0.9021871459969286
N#Cc1c2cnc(F)cc2cc2nnsc12,3.0923910447113863,1.6300889879465623,0.9021890886945486
FC(F)(F)c1ccnc2cc3ncccc3c(S)c12,2.65350762437013,1.3987320250263482,0.9021998394844731
COc1c2ccccc2cc2nccc(F)c12,3.3062320451249367,1.74279829856281,0.9022013460620839
N#Cc1c2ccccc2cc2c(O)cccc12,2.7808512177249622,1.4658284372203036,0.9022344799226809
COc1cnc2c(C(=O)O)c3ccccc3cc2c1,3.0078659232569698,1.5854582191734075,0.90227019181161
COc1cnc2cc3cccnc3cc2c1OC,3.1139277023151135,1.6413543100182237,0.9022800985198218
Nc1cnc2csc(F)c2n1,2.9172638415466126,1.5376896821837205,0.9022833448928904
O=C(O)c1cc2cc3nsnc3cc2cc1O,2.895219167053722,1.5260588925289271,0.902295731293011
O=C(O)c1c2ccncc2cc2ccc(F)cc12,3.2384828157321595,1.7069861158130468,0.9023014738260207
O=C(O)c1cnc2cc3c(S(=O)(=O)O)cccc3cc2c1,3.3262547573414154,1.753235097109459,0.902316233535001
Sc1cccc2cocc12,3.6493017829251024,1.9235062780350636,0.9023194597215217
N#Cc1c2cnccc2cc2cccc(S)c12,2.589115740811458,1.3646633795283731,0.9023579184698458
CN(C)c1sc(C#N)c2ncccc12,2.570101099413006,1.3546411295505516,0.9023580065196718
COc1c2ccccc2c(F)c2nnsc12,3.220829343270159,1.6976170357822498,0.902366046417663
Nc1cc2c(C(F)(F)F)scc2cn1,2.8549719074321875,1.5047818440604241,0.9023672573829471
O=C(O)c1sc(F)c2cccnc12,3.196226447614094,1.6846261798332933,0.9023897225328695
Oc1cnc2coc(C(F)(F)F)c2c1,3.3670962328634424,1.7746844241424677,0.9023912834090859
COc1nncc2cc3nsnc3c(OC)c12,3.0298119103325134,1.5969013158649967,0.9024038929354172
CN(C)c1c2ccc(F)cc2cc2cccnc12,2.765290492936352,1.4574807333748412,0.9024052661921959
O=S(=O)(O)c1ccc2nc3ccccc3cc2c1,3.491481328359673,1.8402059563813329,0.902426372790473
O=C(O)c1ccc2cc3c(S(=O)(=O)O)ccnc3cc2c1,3.208478614792129,1.6910403008576673,0.9024338610627427
COc1cnc2cc3ccccc3c(N)c2c1,2.875714673378669,1.515646592305619,0.9024443280992724
N#Cc1ccc2cc3cc(C(F)(F)F)ccc3cc2c1,3.2813028722748467,1.7294119605808118,0.9024443850197236
N#Cc1ccnc2cc3ccc(C(F)(F)F)cc3cc12,3.1387335742233704,1.6542699077344516,0.9024452633830872
O=C(O)c1c2cnccc2c(S(=O)(=O)O)c2nsnc12,3.014819203823848,1.5889587048452207,0.902447546888394
O=C(O)c1cc(F)cc2cc3cnccc3cc12,3.2103806234486423,1.692008249323404,0.9024687861822408
CSc1oc(S(=O)(=O)O)c2ncccc12,2.5627416055211274,1.3506644208913954,0.9024818382916455
COc1cc2cc3c(C(F)(F)F)cccc3cc2cn1,2.9385743133759252,1.548741614614603,0.9024832194122864
N#Cc1cc(C(=O)O)c2cscc2c1,2.738004279695694,1.443031172447661,0.9024859783749721
CSc1cc2ncnc3cc(F)c4ncnc1c4c32,2.226320307285358,1.1733352481586452,0.9025140541392253
Fc1cncc2cc3onnc3c(S)c12,2.916836861256961,1.537216630218271,0.9025595404418523
O=S(=O)(O)c1occ2ccnc(C(F)(F)F)c12,3.231785096812332,1.7031959632432092,0.9025626528486108
O=C(O)c1c2cccnc2cc2cccnc12,3.290429310490966,1.734087506089682,0.9025772480982143
