smiles,CID,S1,UMAP_0,UMAP_1,S1err,T1err,global_cluster,_merge
CCN(CC1=CC=CC=C1OC)C(=O)C,59092886,5.067056,1.2152569,-0.28627163,0.2181988247836758,-0.7568641202099003,1373,left_only
C[C@H]1CCCN(C1)C2=NN(C(=O)N(C2=O)C)C,52167418,3.681875,2.5811503,4.681244,0.1762118467932802,0.1325788791630177,-1,left_only
C=C1CCC(=C)N1C2=CC=CC=C2,13462147,3.7427,2.4411366,5.810023,0.0908422338334653,-0.0747906432742514,3115,left_only
CCOCCOCCN1C=NC2=CC=CC=C21,58927099,4.892325,-0.9679129,4.301671,0.112563247803199,-0.6375082465951298,-1,left_only
CCC/C(=C/Cl)/C,12352576,5.876228,8.514082,-0.28511727,0.0273733682061996,-1.1477259831934752,-1,left_only
C1CN(CC1CN)CC(=O)N,58245648,5.685498,5.5279894,4.52352,0.2932538038770098,-0.4438111454660166,2469,left_only
C=CCN1[C@@H](CC1=O)[C@H](CO)O,70458477,5.4383339999999984,4.349815400000001,6.478941000000001,-0.2655895621688325,-1.1918599964232128,-1,left_only
CCC(CO)[NH2+]CC#CC1=CC=CC=C1,53451427,4.661157,3.8903334,-0.9735227,1.4209821489835972,0.2101889524058489,267,left_only
CCCONC(C)C,53716767,5.9698,9.149196,2.2390647,-0.6378359366874211,-0.9147877505766828,607,left_only
CCN(CC)CC1=CN=C(N1)C(=O)N,68594193,4.217625,1.9240553,2.699287,-0.1105595241857222,-0.1875806802825559,4497,left_only
CC(COC1=C(C(=CC=C1)F)F)NC,63037099,5.128933999999999,1.2426107,-0.77200353,0.301697905096525,-0.5924682524035407,-1,left_only
CCCC(C)CC(=O)C1=COC=C1,64161158,3.965125,4.699339,0.65871483,-0.1956226018861586,-0.3105608675911479,-1,left_only
COC1=C(C(=CC(=C1)CO)Cl)O,4181655,4.859787,0.108257815,0.23488423,0.2451779079700996,-0.4318448997221035,3350,left_only
C=C1C=C2C=C3C(=CC2=NC1=O)CCCN3,74552470,1.767883,0.21430546,5.216596,0.2518296384121577,-0.1051841492336693,-1,left_only
CC(C)OC1=C(C=C2CCCC(=O)C2=C1)Cl,10037229,3.65525,-0.23244788,5.403818599999999,-0.1117848906465047,-0.3770606265603121,-1,left_only
C[Si](C)N(CC=C)C1=CC=CC=C1,19103284,2.9547220000000003,4.7313410000000005,-0.7494828,0.0758473000520102,0.1004144771703345,-1,left_only
CC1=C(N(N=C1C)C2=C(C=CC=N2)C(=O)O)C,61226534,4.288611,1.6091424,2.9997182,-0.1724267293760206,-0.4221262097845258,4928,left_only
CC(C)C1=CC2=C(CCCC[C@H]2O)C=C1,28293902,5.100573000000002,0.0059497813,6.1203613,0.1828481048977914,-1.2228989915151969,-1,left_only
CCC(C(=O)O)NC(=O)C1=C(N=CC=C1)OC,43469374,4.415967,2.8203475,1.5317641000000002,-0.1693434128277955,-0.471468885330489,-1,left_only
CC1=C(SC2=C1C=NC=C2)CN,66966984,4.569868,-0.5725493,2.6715739,-0.0441728197014298,-0.5811538654509203,-1,left_only
CC1=C(C=CC(=C1)[C@](C)(CO)N)O,55264063,4.906691,1.304517,-0.0285426879999999,0.2150189026213124,-0.5875494412348465,-1,left_only
C([C@@H](C(=O)O)N)OC(=O)C=[N+]=[N-],460129,3.182131,8.383087,1.1395398,0.0094503435508903,-0.4661096886248737,-1,left_only
C1CC1C(C(C(=O)O)N)C(=O)N,69404664,5.528025,8.181918,4.017906,-0.0395588542619978,-0.8204261931992131,-1,left_only
CC(=O)N=C1SC2=C(S1)N=CC=C2,14003818,3.739111,0.27378038,2.3506029,-0.0931091348296562,-0.3562832578910036,-1,left_only
CCC(CNC(=O)NCC)N,63732639,5.138649,7.643371000000001,2.0633621,-0.434747047547657,-0.7597968171750004,738,left_only
CC1=NC=C(S1)CN(C)CC(C)O,63021529,4.645364,3.5231156,2.5492733,-0.3681907672035808,-0.621045287200547,4230,left_only
CCCCC(C(=O)N(C)C(C)(C)C(=O)O)N,62818481,5.07774,8.346567,2.598665,-0.2282098997543317,-0.4950791016190232,646,left_only
C=CCNCCN1CCN2C=NN=C2C1,64580628,5.250985,4.746923000000001,4.3550076,-0.5012585214010118,-1.2631594501383687,-1,left_only
COC1=CC=CC=C1C2CCCCC2,221156,5.0121660000000015,1.3442116000000002,5.7082305,0.3035488400969084,-0.6918538234972906,-1,left_only
CCC1=C(NN=C1)N2CCCCC2,68223079,4.87261,1.3854718,4.0849824,-0.0040292296017968,-0.4400178334714999,3574,left_only
CCN1[C@H](C(=O)N(C1=S)C2=CC=CC=C2)C,1204327,3.594698,2.932148,5.8710794,-0.4236612131641953,-0.7298955377413978,3017,left_only
CC1=CC(=C(O1)C)C(=O)NCC2(CCCC2)O,49670543,5.114298000000002,4.0710535000000005,1.7171627,-0.0751863708089174,-0.4249351145598997,-1,left_only
CC(C)(C)OC(=O)[C@@H]1CCCN1CCO,69006385,4.710463,5.4355946,5.3790555,-0.526934430208738,-0.7794421110451691,-1,left_only
CC1=CC(=CC(=C1N)C(C)(C)C)[N+](=O)[O-],5136256,3.768836,-1.490645,0.37707883,-0.0719123120044182,-0.076574130554892,991,left_only
C[C@@H](C1=NC2=C(S1)C=C(C=C2)F)N,12143961,4.715123999999999,-1.1254944,2.682829,0.0844794960593853,-0.6131617734858539,1507,left_only
C1CCOC(C1)N2C3=CC=CC=C3C(=N2)Cl,66909910,4.462018,1.7903358,4.9863290000000005,0.0053814584556527,-0.5402995278356448,-1,left_only
C1COCC2=C(NC(=O)C=C21)S,59142912,4.606053,0.18034913,5.302098,0.6985577579445212,0.4117481526523269,1399,left_only
COC(=O)C1=CC(=CC(=N1)CC(=O)O)N,72216769,4.351629,1.1611416,1.965013,0.1055227420279766,-0.2326071784370265,-1,left_only
CCN(CC1CC1)C2=CC=CC=C2CC(C)N,63939150,4.476732,2.651773,0.6034811,0.2349710995111981,-0.2556592100802927,-1,left_only
CCOC(=O)CC1=CC2=C(C=C1)OC=C2,19748798,4.812814,0.24999116,1.1682259,0.1360085006486568,-0.6713310367033701,-1,left_only
CC(=O)C1=C(C=C(C=C1F)F)O,66574061,3.842256,0.5456774,1.1719108,-0.0548454249007189,-0.1848686688557886,5326,left_only
CC1=CC2=C(S1)C=CC3=CC=CC=C32,13101461,4.0152410000000005,-1.111862,2.4199307,-0.0094197830151929,-0.513780762961027,1301,left_only
C1=CC(=CC(=C1)[N+](=O)[O-])CSC2=NC=CN2,71995558,2.938298,-1.0144835,-0.7831594,-0.5359009910978697,-0.4267672510926671,700,left_only
CCC(C)N1CCN(CC1)CC2CCCC2O,62774074,5.026637,6.874532,5.130896599999999,0.1124311705188921,0.0280873480248594,-1,left_only
C1CCCC(CCCC(CCC1)O)O,3014748,6.374291,7.079678,6.428236,-1.1244252522300613,-1.3045197009505491,2269,left_only
CC(=O)CCCCCCCCC=C,78710,4.428177,9.1168585,0.55840987,-0.0755082515203585,-0.7591500116863591,-1,left_only
C1CC1CNC(=O)CN2C=CC(=C2)CO,66397640,5.395345,4.800169,3.1650515,-0.259559458779344,-0.9564151549029996,3760,left_only
COC1=C(C=CC(=C1)CC(=O)N)F,67548181,4.8480870000000005,0.937999,-0.16893478,0.379301096897092,-0.607130851689033,3824,left_only
CCOCCOC(=O)C1=NN=C(C=C1)Cl,63840900,3.534289,2.419032,1.6234603,-0.096873928616541,-0.7490112804095809,-1,left_only
CCCNC1=CC=C(C=C1)C(C)CC,43681166,4.447563,3.2116585,-0.19276287,0.19966683853506,-0.1865850525189807,-1,left_only
CC1=C2CC3=CC=CC=C3C2=CC=C4C1=CC=C4,10059742,2.273256,0.2884272999999999,5.5329742,0.197477340084735,-0.2204599970349326,1540,left_only
C1CNCCC12CC2CN3CCOCC3,64069422,5.163696,6.865526700000001,5.4959784,-0.1366721233358158,-0.2181819323877794,1958,left_only
CC(C)[C@H]1[C@]2(O1)C=CC3=CC=CC=C3C2=O,11820553,3.2945900000000004,1.511123,7.1839685,-0.0389701916464467,-0.4989584744233254,2897,left_only
C1CC\2CC1C(/C2=N\O)NC3=CC=CC=C3F,9629040,4.429741,4.6862135,5.012215599999999,0.0937655103682147,-0.5116172936128979,-1,left_only
CC1=CC(=NC=C1)NCCC(C)O,64910843,4.399585,2.9537678,2.1114404,-0.26474734022835,-0.7184178696730658,4871,left_only
C1CC[C@]([C@H](C1)C2=CC=CC=C2)(C#N)N,11148340,5.291878,2.7134697,6.8721375,0.0374615972453947,-1.209271392475208,1290,left_only
CCOCC1C2=C(ON=C2C(=O)N=N1)C,73125912,2.044834,2.8435676,3.5500774,0.4414578837175717,-0.1029740343041164,4141,left_only
C[Ge](C)(C)CC1=CC=CC=N1,607219,4.836171,3.9760199,1.7848908,-0.1648837354273661,-0.8666212079231185,4344,left_only
CCCCC(C)NC(=O)C1=CC=CC(=C1N)C,62197556,4.447598999999999,2.703113,0.98964643,0.2231739966948675,-0.1423138690039772,-1,left_only
C1(=NON=C1N)C(=O)NN,543041,4.239839,4.197818799999999,2.7026236,0.0394854424813763,0.0670959513771018,4187,left_only
C1CCC(CC1)C(=O)NC2CC(C2)N,43594895,5.42588,7.063956,4.7261977,-0.7354037058928429,-1.162580620680686,1828,left_only
CCNCC1=C(N=C(N=C1C)N(CC)CC)C,62745827,4.253524,2.0435257,3.1162918,-0.0022026370141751,-0.195768595312259,4945,left_only
C1CCN(C1)CCCN2C=CNC2=S,62994228,4.676868,3.9326239,4.533715,0.2796465510812275,0.210770884728228,2953,left_only
CC1=C(C=CC2=C1N(C(=C2)C=O)C)F,23004694,3.69542,0.27950817,2.846014,-0.0696602447280061,-0.2205523688393172,4972,left_only
CC1=CCCCC1O,300312,5.906731,4.266237,7.388208,-0.2203466910524015,-1.2659313796058478,-1,left_only
CC1=NC(=NC(=N1)OC)N=CNO,2799559,4.403258,1.1697938,2.1460092,-0.0891771189689832,-0.4330603030474875,-1,left_only
CNCC1=CC=C(O1)CN2CCOCC2,16495000,5.256922,4.3821816,3.2232976000000004,-0.061484765826828,-0.449044707260536,3934,left_only
COC(=O)N1C[C@H]2CC(=O)C[C@H]2C1,59614312,4.198672,5.0953407,6.14191,-0.1848394050155807,-0.6794030465817414,-1,left_only
CC(COC(=O)C1=CC=CC=C1C(=O)OO)O,53869678,4.706332,1.3277525,0.19160946,-0.1673339351292415,-0.99147235835141,4735,left_only
CCC[C@@H](C)CC[NH3+],7811365,5.621176,10.312293,2.4303627,-0.4145369953874483,-0.275110355606021,83,left_only
CCC1=C(C=CC(=N1)N)C2CC(=O)NC2,53417901,3.603522,2.9430926,6.006424,-0.3838728205341672,-0.9644780944625688,3116,left_only
CC1=CC(=NC(=N1)NC(=O)NC2=CC=C(C=C2)Cl)C,204267,3.915676,3.1141267000000004,0.7846258,-0.4194529452335932,-0.6565882210804489,-1,left_only
CC1=NOC(=C1)NC(=O)C(CCOC)N,62475148,4.939548,3.5867484,2.183367,-0.3349773336611329,-0.5931128787944793,3628,left_only
CCCCOCCC1(CCC(C1)C)N,64516722,5.659336,8.15141,7.2202077,-0.7691051653690086,-0.9102734471917356,1617,left_only
CC(C)C(C(=O)C)C(=O)OCC#C,10773770,4.268023,8.316723,1.1429794,-0.1633667411076467,-0.7895865147689672,883,left_only
C1CCC(CC1)CNC(=O)N2CCC(=O)CC2,70980174,4.218646,6.824791,4.487374,-0.2098250619795554,-0.7716697242436277,2081,left_only
CCC1=CC=C(S1)C2=C(C(=NN2)N)C,61723601,3.528407,0.73754174,3.47197,-0.6024374507317931,-1.0397031671529984,5271,left_only
CN(C)C1=CC=C(C=C1)OCC2CCNCC2,53864130,4.195391000000001,2.6737516,2.0114522,0.36295789258256,0.108713473115894,-1,left_only
[CH]C1=CC2=C(C=C1F)OCO2,58990812,1.348904,-0.9652463,5.354391000000001,0.4278680150208066,0.157861918571478,-1,left_only
CC1=CC(=NN1CCCNC(C)C)C,60690976,5.480674,3.1682246,3.9525785,-0.4825328141987578,-0.8499642222065859,-1,left_only
C[NH+](C)CCCCCCCC=C1CCCCC1,57297959,3.425128,4.45207,6.4772077,1.453655497408137,0.5523429175041805,-1,left_only
CN1C=CN=C1C#N,10953443,5.267919999999998,2.3381288,3.237038,-0.1671648946064812,-0.5575861199943273,-1,left_only
CCCNC(=O)NCC1=CC=CC=C1N,60981711,4.675629,3.113217,1.1865473999999998,0.0432609727620682,-0.568636785023926,-1,left_only
CC[C@@H](C(=O)OC)N1C(=C(C(=N1)C)Cl)C,52142151,5.05631,3.0093548,4.215227,-0.3631202528203188,-0.8485215301011746,-1,left_only
CC(C)[C@@H](CO)N=CN(C)C,10654497,5.147808,8.756195,1.4214717,0.1003104661625454,-0.5448939519047437,-1,left_only
CCNC(CCC(C)(C)C)CCOC,62604097,5.221218,9.76229,3.3010578,-0.6181726970372993,-0.7021446538033821,-1,left_only
COC1=C(C=C(C=C1)N2C(=O)NNC2=O)OC,70570564,4.855647,0.5611723000000001,1.7638112,0.2233376390885229,-0.0967682149092302,-1,left_only
C1=CC=C(C=C1)/C(=C/[N+](=O)[O-])/[O-],51381192,0.751771,4.362389,-1.6285821000000005,1.6755338752285034,1.0585059696700845,2519,left_only
CCC(C)(CN(CC)CCOC)C=O,62275691,3.907292,9.2079115,3.3046436000000003,-0.4132114729540061,-0.8680110619305133,-1,left_only
CO[C@@H](CN)C1CC1,68858422,5.3855910000000025,8.436844,4.7879143,-0.7795365094853854,-0.9271011749557504,-1,left_only
CC(=CCOCCCCCOCC=C)C,11218120,5.966933,9.197736,1.0929958999999998,-0.2628368367477701,-1.1725487856620491,-1,left_only
CCC(C)N(CC)CC1CCCCN1,43274677,4.915636,7.543294400000001,5.0790677,-0.6509608986868798,-0.6687074361184925,-1,left_only
CC1=NC(=NC=C1)NN=O,435209,2.927639,2.5371466000000003,2.4744153,0.5354745772751132,-0.4149665626136502,4703,left_only
CC(CCC1=CC=CC=C1C(F)(F)F)O,64513656,5.204433,1.5654963,0.10968551,0.2076904273060257,-1.1670746104116758,4736,left_only
C1CC2CC1C3=CC4=C(C=C23)C5CC4C=C5,72956421,4.6181220000000005,1.5752494,5.957733,0.161109039311363,-0.8840571526576391,-1,left_only
CCOC(=O)C=CC1=C(C=C(C=C1)F)F,53395691,4.289115,0.94007707,-1.1157482,-0.2471328774948466,-0.7346334828998258,4560,left_only
CC(=O)N1CCC(CC1)CN2CCCC2,60776121,5.154582,5.984556,5.0256953,-0.2866892776990917,-0.3359826994938683,-1,left_only
CC1C(CC(C1(C)C)C(=O)O)C(=O)O,2833851,5.569255,6.0682087,7.5589323,-0.3434327363373057,-0.8862959446943657,-1,left_only
CC1=CN=C(C=C1)NC(=O)C2CCCC2,896462,4.488019,3.3356862,2.2058966,-0.3664937905699505,-0.7979553609167743,4733,left_only
COC(=O)C1=CC=CC(=C1)C=O,639145,3.675074,1.4973754,-0.2498319,-0.0917586197313815,-0.6848898421484703,4432,left_only
CC(=O)C1=CC2=C(C=C1)C(=CC(=O)O2)O,54690200,3.4926230000000005,-0.9833453,1.7699897,-0.1420236828299955,-0.2282842633919995,-1,left_only
CC(OC)OC(C)(C)C,19964026,6.549217,9.942111,1.2965151,-0.5704833319899523,-0.6100936170354647,-1,left_only
C1=CC2=C(C=[C]1)C=C(C=C2)Br,57431092,2.411175,-0.30780604,1.61784,0.03525729768083,-0.1889208059420744,-1,left_only
C1=CC2=C3C=CC(=C1C=C2F)C(=C3F)F,53638501,2.511921,0.3520008,1.4815023,0.2772630675708778,-0.2959028186920169,-1,left_only
CC(=O)N1CCCC2=C1C=CC(=C2)S(=O)[O-],70235711,2.644949,0.83436954,5.703988,0.957126105143452,0.6551478697036415,-1,left_only
COC(=O)C1=CC=C(C=C1)C(=O)CCC=C,56593015,3.510834,2.6106527,-0.39981642,-0.2749502934565188,-0.7999421876157893,-1,left_only
CC1(CCC(CC1)(C2=CC=CS2)O)C,64399121,5.396715,3.0285122,6.438942,0.0187636716756711,-0.7549999762844412,-1,left_only
CC(CO)SC1=CC=CC=C1N,20496148,4.516164,2.61998,0.6482651,0.1522044230665458,-0.2736823670971015,-1,left_only
CC1CN(CCN1CCN)CCO,54137261,5.099891,5.708510400000001,4.9102883,0.0613357963401841,-0.0356891322455031,2351,left_only
C1CN(NC1=O)N=NN2CCC(=O)N2,54282627,4.003478,3.947061,5.567122,-0.0162766312507327,-0.0947519172217135,2636,left_only
CC(C)(C)CCOC(=O)[C@@H](C1=CC=CC=C1)N,66227341,5.161544999999999,5.128368,-1.0876146999999998,0.123224590786539,-1.233580425068005,-1,left_only
CCONC(=O)C1=C(C=CC(=C1)Cl)Cl,25515967,4.080425,1.6085001,0.8121541999999999,-0.4500454512335656,-1.2251315892981238,5397,left_only
C[N+]1=CC=CC=C1C=CC2=CC=C(C=C2)F,3631227,3.161063,2.4153432999999995,-1.7624156000000002,1.797984769902318,1.0023896869508484,3393,left_only
CN1CCC(C1)CN=C(N)NC2CC2,62313633,5.077089,6.9091296,3.9858468,-0.0217958670865358,0.0576318127289164,-1,left_only
CCC1=C(NN=C1N)C(OCC)OCC,15305945,4.5061860000000005,1.5533431999999998,3.366299,-0.5035273659285391,-1.2420438184003593,-1,left_only
CCC(C)C12CC3CC(C1)CC(C3)(C2)C(=O)O,59017037,5.563934,7.865628,8.478221000000001,-0.42011041636159,-0.94017602550057,-1,left_only
CC1=NC(=CS1)CN(C)C(C)CC#N,61805110,4.356471,3.5842047,2.7387602,-0.5095831413234567,-0.6276972804941422,-1,left_only
C1[C@@H](NCC2=C1C=CC(=C2)[N+](=O)[O-])CO,10822243,3.716514,-2.0290406,0.7589627,-0.5011694435223647,-0.6495011983783485,-1,left_only
CCN(CC)CC1=NC2=C(N1C)C(=O)N=C(N2C)N(C)C,214270,4.325919,-0.015353927,4.4125304000000005,-0.0475896817840993,-0.1448222947141146,-1,left_only
CC(C)(C(=O)OC)NC(=O)OC,58656170,5.227763,8.298153999999998,1.3024087,-0.4256828227838993,-0.8962930673974376,858,left_only
C=CN1C(=O)N(N=N1)CC2=CC=CC=C2,2748781,4.723145,2.8054843,4.485653,-0.0650919479404451,-0.3961680266937059,-1,left_only
CC(C(=O)OC)NC1=C2C=CC=CC2=NS1,66354650,3.437061,1.6497612,1.6366185,0.0543006516052703,-0.1762799804810761,3599,left_only
C1CCC(CC1)[C@@H]2COCCN2,71607315,5.056803,6.6934757,6.129219,-0.5772985957920288,-0.655013248661564,-1,left_only
CP(=O)OC1CCCC(C1)O,58846577,6.563076,7.329859,5.978276,0.152653584437774,-0.0092924957483946,-1,left_only
CC(C)CC1=CC(=NO1)CNC,23006276,5.205716000000002,3.2634107999999995,3.1332178,-0.3684314195369645,-0.6487429957106062,-1,left_only
C1=CC=C2C(=C1)C3=C(C2=O)C=CC(=O)O3,25228354,2.796565,0.62395704,5.5177693,0.139644709474451,0.0156018658794187,1529,left_only
C[C@@H]1CC[C@@H]([C@H](O1)CN2CCCCC2)C(=C)C,1883587,4.684049,6.6754284,5.9308276,-0.7129810147421048,-1.2821807524437308,1712,left_only
CCCCNC(=O)C(=O)NC1=CC=C(C=C1)C,2247830,3.538763,3.9215508,0.37854725,-0.0966662844818759,-0.4432577582788644,4599,left_only
CC(C1=NC=CN1C)NCCCC(=O)O,64181462,5.374045,4.140610700000001,3.267452,-0.3857881792183406,-0.77975727700662,-1,left_only
C1=CC2=C(C=C1O)OC(C(=O)N2O)O,10965465,4.424626,0.62760437,6.3248305,0.3173360801269421,-0.0190818538603487,2586,left_only
CCC1CCCC(C1)OCCCNC,64257731,5.315901,8.309014999999999,5.5679345,-0.5846322072962987,-0.6847082679717942,-1,left_only
CCC1(CC(OC1=O)(C)C)C,14714443,5.626755,4.800999,8.234511,-0.4346609964235815,-0.9815185935134004,-1,left_only
CNC(CSC1=CN(N=C1)C)C(=O)O,61945794,5.091499,4.734924,2.8629186,-0.1045348831613714,-0.4534233342906056,-1,left_only
C1CN(CCC1C(=O)C(=O)O)C(=O)O,69072655,3.180711,5.8389153,5.389811,0.153867374002363,-0.3419173938638808,-1,left_only
CCCCNC1=CC(=C(C=C1[N+](=O)[O-])OC)O,13750865,3.177184,-1.1592646,0.0032026386,0.184671405990756,0.2365081037341753,965,left_only
C(CCP(=O)(O)O)COC(=O)N,20387265,5.901399,8.394705,1.1415217,0.1982079633539171,-0.1679825072184886,-1,left_only
CCC1=CC(=NC(=N1)C2=CC(=C(C=C2)F)F)N,62190680,3.4012,0.62609243,3.2340512,-0.5536186238247438,-1.0269198039478895,5323,left_only
CCC(=O)/C=C/C1=CC=CC=N1,12247286,2.03301,2.128933,-1.8394411,-0.539020388134004,-0.8938700013230738,-1,left_only
CN1CCN(C2=C1N=CC=C2)C=O,15731560,4.067242,1.5585057,5.3583574,0.2288148626835296,-0.0658208955359303,-1,left_only
CCC(C1=CC=CC(=C1)C2=CN=CC=C2)N,61025775,4.564922,1.7507666000000002,2.0320575,-0.2612409485144506,-0.9877289113179964,4767,left_only
CCC1=C(N(N=C1C)C(C)C(C)NC)C,61751547,5.159532,3.3140023000000003,4.207591000000001,-0.4966581767448005,-0.8264184295520055,3319,left_only
CC(C)CCN(C)CC1=CC=C(O1)C(=O)NN,63579117,4.255788,4.3900886,1.33236,-0.2653085843821379,-0.4081357720407197,-1,left_only
CC(C)OC1=NC=CC=CN1,21579031,3.3592699999999995,2.298548,6.0579233,0.7790966255973771,0.1777995578994903,-1,left_only
CC1=C(C=CC=C1CF)CN,70648275,5.167358999999999,0.65876496,1.2192907,0.2409244357015195,-1.2271211579838703,-1,left_only
C[C@@H](C(=O)OC1=NC=NN1)N,66864947,5.481855,4.602779,1.6204176,-0.2003858954244028,-0.7754916478846176,-1,left_only
C1=CN=C(N1)N[N+](=O)O,6333295,4.505913,4.9107547,1.9771454,0.8245669682195096,-0.0377296706335121,-1,left_only
CC1=CC(=NC(=N1)NC(=O)[C@H](C(C)(C)C)N)C,61148025,4.415266,2.7462523,2.128703,-0.4665215949147784,-0.7820372038745547,-1,left_only
C[NH+]1C(=NN=C1C2=CN=CC=C2)CN(C)C,18726781,1.884334,4.3274984000000005,1.3612375,1.2904194100426591,0.7469331966524411,-1,left_only
CC(C)CC1(CCC(CC1)C(C)(C)C)O,43809275,6.2147760000000005,7.8053336,7.4173045,-1.2080374290820783,-1.3531767284961522,-1,left_only
CC1=C(C=NN1)C(=O)NNC(=S)N,65214312,4.567999,4.0931587,2.0501416,0.2888857065101564,-0.2255882387482737,-1,left_only
C#CCOC(=O)C1=CC=CC=C1,336291,4.889868,4.052619,-1.2822007,0.0171651446260282,-0.8929381410095314,-1,left_only
CC(C)(C(=O)N(CCO)C1CC1)NC,62835826,5.303183,8.198493,3.6564107,-0.5005737295971351,-0.6251257095857907,-1,left_only
C1CC2(C3=CC=CC=C31)C4=CC=CC=C4C(=O)O2,12458388,4.600086,1.4686781,7.4733696,-0.0572133743415271,-0.8658716535115039,1062,left_only
CNC(=O)COC1=C(C=C(C=C1)CO)[N+](=O)[O-],43137765,3.319353,-0.69297135,-0.37736198,-0.024142404694413,-0.0849770469682353,337,left_only
C[Si](C)(C)/C(=C/C(=O)O)/C(=O)O,5326533,3.633614,8.250528,-0.18633448,-0.2234128670607052,-0.9165267374935148,-1,left_only
CCCC(C1CC12CC2)N,55289892,5.625246,8.74289,5.636578599999999,-0.8147904262267005,-1.0166387417900742,-1,left_only
COCC(CNCC1CC2=CC=CC=C2O1)O,63930906,4.798133999999999,0.14981134,7.519161,0.2873024236568682,-0.6631795816943512,150,left_only
C[C@H]1CC(=N[C@@H]2CC[C@@H]1C2)N,10176457,5.152497,4.936868700000001,6.8189210000000005,0.1765807349600117,-0.1747907930808813,2700,left_only
C1=CN=CC(=C1CBr)C(=O)N,18957831,4.2588620000000015,1.2992146,2.0860798,-0.2552305755688701,-0.8501306941248388,4489,left_only
CC1=C(C=CC(=N1)N)C(=O)OC,55252884,3.798834,0.44454518,2.0537689,-0.4817735022854423,-0.7551884402230352,-1,left_only
CCCN(CCC)C(=O)C1C(CCCC1N)C,55116750,5.18686,7.542998299999999,4.1565757,-0.5516775544489797,-0.6302240936925443,-1,left_only
CC1=CC2=NC(=C(C=C2C=C1)C(=O)[O-])C,4744002,2.783819,-0.01476175,2.1019943,2.2742601397291056,1.9336749971006888,-1,left_only
CC(C)(C)S[C@@H](CO)C(=O)O,10943027,5.06256,8.801036,1.4945363,-0.2885049580854818,-0.7267113542198428,884,left_only
[CH2-]C([CH2])([CH2+])CC=C,53630469,4.032311,10.03866,0.48017025,-1.2701202476722364,-1.383905479658094,529,left_only
C1=C/C(=C/2\C=NNS2)/C(=CC1=O)O,5412886,2.693721,2.5301572999999995,8.143112,-0.1262615095687024,-0.0672769311646327,940,left_only
CCC1=CC2=C(C=C1)OC(=C2)CC3=CC=CC=C3,22768840,4.724786,-0.5962995,1.4052311000000002,0.1759887914499985,-0.5559940325512147,-1,left_only
COCNC(=O)CCCCl,57181358,5.051546,7.058715299999999,2.1178474,-0.2228877429177359,-0.9685117568852968,-1,left_only
CCOCCNC1=CC=CC=C1C(C)C,43387848,4.613049,2.459017,0.85716534,0.2731526120219807,-0.22552328474634,5412,left_only
C1=CC(=CC=C1C(CN)C2=CC=C(C=C2)F)F,819761,5.081014,4.1154947,-0.80068845,0.0287524198232878,-1.1046600802041395,4384,left_only
CC(C)NCC1=NC=C(S1)Cl,66223891,4.348717,2.5555449,2.796347,-0.3071340016227867,-0.7263951157671547,-1,left_only
CC(CN)C1=NOC(=N1)CSC,64169833,4.416338,2.6936965,3.5236165999999995,-0.5389184026737139,-0.7325315000133341,-1,left_only
CCOOCC(C/C=C/Cl)C(C)C,23519479,4.813758,9.678974,1.679059,-0.6233615113171032,-1.8089653638157777,553,left_only
C1CSC2=CC=CC=C2NC1=O,96471,4.41766,1.0982386,6.550149,-0.0762517457998608,-0.6115651367178778,-1,left_only
CCC(C)[NH2+]CC1=CC=C(C=C1)[N+](=O)[O-],74711830,3.6320410000000014,-0.4076924,-1.0320069,1.4843280935546737,0.4232984703944724,-1,left_only
CC(C)C(=O)/C(=C/C=O)/C(C(C)(C)C)O,57489846,3.230615,8.774935000000001,0.8957712999999999,-0.1209158612965614,-0.4324263508072005,853,left_only
CC(C)C1=C(C=C(C=C1)C(=O)O)C#N,21956828,4.617871,0.33838928,1.042307,-0.1001093926855564,-0.9324589610536778,-1,left_only
CC(CC1CC1)NCCOC(F)(F)F,65806050,5.79711,8.763958,3.676912,-0.5894267721194189,-0.7209670949072274,-1,left_only
CC1C2CCC1(C(C2)(C)O)C,75089568,6.2659660000000015,6.7588077,8.193261999999999,-1.1545653974272831,-1.313462160930155,-1,left_only
CCCCCCN1CCC(C1)CCCCC=O,53731153,4.148514,6.1944556,4.9286466,-0.3431537350684745,-0.7700791705942602,-1,left_only
C1[C@@H]2[C@@H]([C@@H]([C@H]([C@H](O1)O2)O)N)O,57297948,4.712256,6.466853,8.022929,-1.142803089566529,-1.6263107774390893,-1,left_only
CCCCP(C(C)C)C(C)C,4498255,5.297552,10.779099,2.3805478,-1.3340273486447085,-1.7385237082566931,-1,left_only
CCN(CC)CCNC1=C(C=CC=C1Cl)C,339973,4.600474,2.6140826,1.2439299,0.1205944500554943,-0.4342787599397783,-1,left_only
CC(C)SCC(CC1=CC=CC=C1)N,65131525,5.152613,5.1592827,-0.18132283,-0.0439178297675262,-1.2340159504048671,-1,left_only
CC1=CC(=NC2=NN=C(N12)C3=CC(=CN=C3)N)C,63154065,3.789369,1.3198458999999998,3.0752778,-0.1878233963387161,-0.3118457174683783,-1,left_only
C1C(CC1C(=O)OCC2=CC=CC=C2)C(=O)O,71432893,5.293585,6.008683,0.17306446,0.0843370759894803,-1.360957421462723,68,left_only
