SMILES,CID,xtb_T1,xtb_S1,TDDFT_T1,TDDFT_S1,T1err,S1err,xtb_S1_fL,TDDFT_S1_fL,S1fLerr,xtb_ML_T1,xtb_ML_S1,xtb_Lin_T1,xtb_Lin_S1
C#CC#CC#CC#C,138680,4.233,4.23,2.5123,3.105591,-1.7206999999999995,-1.1244090000000004,0.0,0.0,0.0,2.029765087177809,2.7618758484794457,3.5708434429491738,4.195821749166062
C1=C(C=C(C=C1C(F)(F)F)N)C(F)(F)F,9480,3.076,3.845,3.4058,4.354788,0.3298000000000001,0.5097879999999999,0.0951,0.053269,-0.04183100000000001,2.8405823402441026,4.146260443879843,2.6763538277263996,3.890518382282516
CCCCCCCCC1=CC=CC=C1,16607,5.052,4.992,3.7349,5.278485,-1.3170999999999995,0.2864849999999999,0.0005,0.000934,0.00043400000000000003,3.696630972733835,5.245804573009111,4.201194495694118,4.792946526349152
CCCCCN1C=CC(=O)C(=C1C)O,121734,3.046,4.211,3.0217,4.45901,-0.024299999999999766,0.24800999999999984,0.2342,0.153226,-0.08097399999999999,3.106223572930535,4.332144415884223,2.6645500062318566,4.185610128573629
C1=CC=C(C=C1)CC2=CC=CC=C2O,24216,4.305,4.777,3.6678,4.923889,-0.6371999999999995,0.14688899999999983,0.0597,0.072661,0.012961,3.524616148854035,4.8549717232646,3.628893254984492,4.626941068500562
CCCCOC1=CC2=CC=CC=C2C=C1,82664,3.148,3.95,2.6013,3.99621,-0.5467,0.04620999999999986,0.0816,0.057153,-0.024447000000000003,2.711463956011783,4.09518056986075,2.742524884388409,3.981967677456605
CN(C)C(=O)[CH],59303882,2.735,3.224,1.2226,2.768052,-1.5124,-0.45594800000000024,0.0946,0.005276,-0.089324,2.3316063317503417,3.242176437842737,2.422037868245973,3.403049035297859
C1=CC(=C(C=C1C(=O)O)O)C(=O)O,97257,3.524,4.187,2.9409,3.9238,-0.5831,-0.2632000000000003,0.1027,0.103398,0.0006980000000000042,3.148532424970408,4.093459158108883,3.0251549247609377,4.162125731555992
CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31,3290,3.045,3.379,3.1787,3.778175,0.13370000000000015,0.39917500000000006,0.045,0.001435,-0.043565,2.979350497004958,3.5832268847379014,2.6676936377084357,3.541243499570161
CCN(CC)C(=O)C1=CC=NC=C1,10735,4.978,5.066,3.6755,4.392443,-1.3024999999999998,-0.6735569999999997,0.0054,0.00852,0.0031199999999999995,4.1199241306218175,4.804422806537812,4.143222438252861,4.853413885898551
C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O,4813,2.94,4.009,2.2514,3.716709,-0.6886000000000001,-0.2922910000000005,0.9222,0.81743,-0.10477000000000003,2.0862552501640605,3.3947870712958705,2.581107707775182,4.017306309518505
C1C2=CC=CC=C2OC(=O)C1=O,13266969,2.876,2.895,2.6543,3.221884,-0.2216999999999998,0.3268840000000002,0.0026,0.002616,1.5999999999999955e-05,2.413412953322336,3.0187598108820612,2.538404141789332,3.1654235915345543
C1C2=CC=CC=C2C3=CC=CC=C3S1,308189,3.576,3.966,2.9817,3.833074,-0.5943,-0.13292600000000032,0.1165,0.055817,-0.06068300000000001,3.019215097855639,3.7467602037198255,3.074135221227607,3.9992334784005115
CC(C)C(=O)NC1=NC=NN1,13098083,4.578,5.003,3.646,5.02199,-0.9320000000000004,0.01898999999999962,0.0059,0.112461,0.106561,3.9450996034201333,4.74642387298106,3.835702097759683,4.803559635411493
C1=CC=C2C(=C1)C3=C(O2)C=C4C(=C3)C=CN4,610059,3.353,4.073,2.8525,3.942053,-0.5005000000000002,-0.13094700000000037,0.0411,0.028849,-0.012250999999999998,2.821134047024318,3.9020987868874664,2.8900393785126974,4.0701093126534555
CSCCNCCSC,15410127,5.215,5.221,4.792,5.155672,-0.42300000000000004,-0.06532800000000005,0.0009,0.001738,0.000838,4.57429345898089,5.0635172614256465,4.320359338257349,4.964043772369285
CC(C)C(C(=O)O)NC(=O)OC,28377962,5.319,5.324,4.892,5.329728,-0.4269999999999996,0.0057280000000003994,0.0158,0.002605,-0.013195000000000002,4.930887627284086,5.382121894540439,4.406666789508588,5.055496391136108
CC(C)C(=O)CC(=O)C(C)C,87597,4.502,4.487,3.5488,4.137611,-0.9531999999999998,-0.3493890000000004,0.0004,0.007677,0.007277,4.2309166602630714,4.696908161850593,3.7745442699427545,4.391661966603832
C1=C(C=NC(=N1)Cl)Cl,590641,4.757,4.757,3.7375,4.272347,-1.0194999999999999,-0.4846529999999998,0.006,0.004793,-0.0012069999999999997,3.795776232662461,4.355990324677815,3.9747001308615766,4.613466844155919
CCC(C(=O)O)OC1=CC=C(C=C1)Cl,151501,4.295,4.736,3.6142,4.859774,-0.6808000000000001,0.12377400000000005,0.0358,0.023041,-0.012759,3.5925211328572986,4.888206905271539,3.6160087431360113,4.583449228950682
C1=CC=C2C(=C1)S(=O)C3=CC=CC=C3S2=O,226448,4.829,5.033,3.6023,4.591786,-1.2266999999999997,-0.44121400000000044,0.0029,0.006449,0.003549,4.076866232197791,4.4734315877973385,4.024868992718171,4.81743916816778
C1=CC(=CC=C1C2=CN=CN2)N,910176,3.359,4.263,3.0071,4.166443,-0.3519000000000001,-0.09655699999999978,0.0467,0.023866,-0.022834,2.9855997249425057,4.1200031074420975,2.90026983257494,4.21774290303796
CCC1=CC=C(N1CCS)C,3073859,4.63,5.035,3.7274,4.33124,-0.9026000000000001,-0.7037599999999999,0.0028,0.016804,0.014003999999999999,3.9588316075789876,4.568437962262714,3.875453996427729,4.828527292253427
C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl,11855,4.713,4.782,3.3302,4.642872,-1.3828,-0.13912800000000036,0.0008,0.0052,0.004399999999999999,3.3392042395847468,4.641352776473389,3.935262346664297,4.619271201844603
C1=CC(=C(C=C1F)F)N,9709,3.551,4.267,3.559,4.625121,0.008000000000000007,0.3581209999999997,0.0868,0.053068,-0.033732000000000005,3.4432797337616234,4.592468688991797,3.0459357286975846,4.224815996877052
CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)O,10303,1.796,2.383,1.6941,2.736243,-0.1019000000000001,0.353243,0.0012,0.031139,0.029939,2.2107141757464803,3.322064329810388,1.6889260118185978,2.7389309252548264
C1=CC=C(C=C1)C(=O)C(Cl)Cl,72870,3.768,4.007,3.1982,3.721251,-0.5697999999999999,-0.2857489999999996,0.0008,0.001488,0.0006879999999999999,2.9644476466924994,3.6326377894259463,3.219391271672599,4.028397224819429
CC(=C)C(=O)O,4093,4.56,5.127,3.5897,4.719907,-0.9702999999999995,-0.4070929999999997,0.002,0.001883,-0.00011700000000000013,3.575714889981699,4.6923066423251685,3.8211529517945073,4.900323525859463
CCSSCC,8077,5.38,5.389,3.8402,4.580201,-1.5398,-0.8087990000000005,0.0011,0.010341,0.009241,3.727357560924472,4.560125754082941,4.449765277941985,5.104232314645703
CCCCCC(C)O,10976,7.58,7.592,6.1716,6.412822,-1.4084000000000003,-1.1791779999999994,0.0113,0.01092,-0.00038000000000000013,6.372076919287087,6.562786940444262,6.137089282638221,6.812584971789191
CC1=CC=C(C2=CNC=C12)C,589371,2.711,3.805,2.3864,3.928172,-0.3245999999999998,0.12317199999999984,0.2132,0.15742,-0.055779999999999996,2.4877377927730535,3.9850365103109544,2.4128219392525168,3.8684390372024113
C1=CN=CC=C1C2=NC=C(S2)Br,45788713,3.276,4.302,2.6314,4.023718,-0.6445999999999996,-0.2782819999999999,0.6156,0.479216,-0.13638400000000006,2.5628451000075056,4.022095925533063,2.837732613960598,4.2454767020819535
CC1=CC=CC=C1N=NC2=CC=CC=C2,23143,1.387,1.416,1.7745,2.520703,0.38749999999999996,1.1047030000000002,0.018,4e-06,-0.017995999999999998,1.6419613738581786,2.522880011396225,1.399279529815694,2.016998707268723
C(C(C(=O)O)OC(CC(=O)O)C(=O)O)C(=O)O,23887,5.816,5.818,5.0385,5.552911,-0.7774999999999999,-0.2650889999999997,0.006,0.00182,-0.00418,4.89661012234065,5.3084823565822346,4.790066496154038,5.444610073606476
C1C2=CC=CC=C2C3=C1C=C(C=C3)N,1539,3.347,4.246,2.9167,4.033446,-0.4302999999999999,-0.2125540000000008,0.2849,0.084038,-0.20086199999999999,2.951905640363808,4.070085731228444,2.888925210065144,4.208359802230274
C1=CC=C2C(=C1)NC(=N2)N=[N+]=[N-],2773158,3.713,3.975,3.1632,3.535303,-0.5498000000000003,-0.4396970000000002,0.0008,0.000139,-0.000661,3.093877677666872,3.7044451375024536,3.167753451736767,3.992916719774718
C1CNCC2=C1C3=CC=CC=C3N2,107838,3.57,4.367,3.1953,4.527246,-0.3746999999999998,0.1602459999999999,0.1274,0.059631,-0.06776900000000001,3.142814776269167,4.316896300526158,3.06955995496359,4.310621063315706
COC(=O)OC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],350981,3.572,4.035,2.8077,3.74078,-0.7643,-0.29422000000000015,0.032,0.00577,-0.02623,2.9397021543874926,3.965290442852706,3.0699268606313868,4.050162455498743
C=C(CCC1=CC=C(C=C1)F)C=N,46937129,4.092,4.715,3.1053,4.583139,-0.9866999999999995,-0.13186099999999978,0.0077,0.005306,-0.0023940000000000003,3.053950179184694,4.560675784444733,3.4651430072216107,4.5766731696115635
CC(C)COC(=O)C=C,7819,4.67,4.88,3.5374,4.73713,-1.1326,-0.14287000000000027,0.0037,0.000305,-0.003395,3.62189029560591,4.750674425759356,3.90557861713192,4.705089248564871
COC1=CC(=C(C(=C1)OC)CO)OC,602515,4.412,4.528,3.6332,4.940814,-0.7787999999999999,0.412814,0.0002,0.00371,0.00351,3.9197811282890025,4.868693769399404,3.708982791255,4.431134946797814
CC1CCCCC2=NCCCN12,13775860,4.429,4.693,4.032,4.693322,-0.39700000000000024,0.0003220000000005996,0.0063,0.007527,0.0012269999999999998,4.17166076008878,4.829469688761564,3.720095886260194,4.558470614539342
CC1=CC(=NN1)C2=CN=CC=C2,12707229,3.933,4.941,3.2576,4.71507,-0.6753999999999998,-0.22592999999999996,0.536,0.031563,-0.504437,3.156141563868585,4.592130361192811,3.347037261236032,4.754116839139618
CC1=C(C=CC=N1)S,19788658,4.042,4.662,3.5699,4.578864,-0.47209999999999974,-0.08313599999999965,0.0828,0.070217,-0.012582999999999997,3.497605863555659,4.480002202802113,3.4304251609708385,4.537476850829837
C1=CC=C(C=C1)N2C=NC=N2,83432,4.079,4.841,3.4236,4.913772,-0.6553999999999998,0.07277199999999961,0.0049,0.191779,0.18687900000000002,3.5625425617308877,4.705702271265334,3.4552370159952543,4.674736357175908
C1=CC(=NC=C1O)C(=O)O,268740,3.86,4.713,3.4527,4.405742,-0.4072999999999998,-0.30725800000000003,0.0073,0.000471,-0.006829,3.5580986584821943,4.539680048203218,3.2837604848614275,4.574314226041958
C=CC1=CCOC2=CC=CC=C12,11040962,2.998,3.829,2.482,3.942984,-0.516,0.11398399999999986,0.1056,0.052233,-0.053367,2.486934621060598,3.9060646845781406,2.6254060546762363,3.8771333721075107
C1CN(CCN1)C2=CC=NC3=CC=CC=C32,1534386,2.77,3.569,2.7921,3.504717,0.02210000000000001,-0.06428300000000009,0.29,7e-06,-0.289993,2.517139976363059,3.6948953418926815,2.458342893003569,3.6879268306215893
CCCC(=O)C(CC)CC1=CC=CC=C1,5463905,4.531,4.535,3.6282,4.198709,-0.9027999999999996,-0.3362910000000001,0.0001,0.000672,0.0005719999999999999,3.465115848952655,4.74814150509565,3.804523169872859,4.438862949341155
C1=CC=C2C(=C1)C3=C(O2)C4=C(C=C3)NC=C4,10954746,3.773,4.227,3.1861,4.225119,-0.5869,-0.0018810000000000215,0.0279,0.069028,0.041128000000000005,3.196242288479648,4.086937665581297,3.2164808971498524,4.1889109182400475
COC1=C(C(=CC=C1)OC)CO,2776839,4.259,4.604,3.628,4.94781,-0.6310000000000002,0.3438099999999995,0.0229,0.02743,0.004529999999999999,3.75454933729268,4.909268822759151,3.59643593383738,4.492440580858628
CC1=CC=C(C=C1)OCC2=CC=CC=C2,70036,4.299,4.766,3.6657,4.815696,-0.6333000000000002,0.04969599999999996,0.0403,0.01583,-0.024470000000000002,3.592006555959225,4.879118883224799,3.622417872213819,4.61864292692592
C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3Cl,17925,3.673,4.015,3.1326,3.922542,-0.5404,-0.09245799999999971,0.0835,0.029039,-0.05446100000000001,3.0823587157257033,3.947957535462533,3.1398341761150244,4.027341661115715
