xtb_T1,xtb_S1
5.005,5.073
4.995,5.055
4.979,5.038
4.986000000000001,5.03
3.742,4.445
3.603,4.316
3.891,4.512
3.804,4.4030000000000005
3.843,4.4319999999999995
0.184,0.184
3.53,3.53
2.807,3.571
4.462,4.752
4.448,4.755
4.436,4.702
4.336,4.614
4.274,4.645
4.537,4.789
4.332,4.755
4.374,4.726
4.531000000000001,4.785
4.381,4.76
4.365,4.747
4.385,4.753
4.069,4.67
5.37,5.39
6.974,7.017
5.352,5.372999999999999
5.359,5.379
4.1419999999999995,4.163
3.153,3.153
5.877000000000001,5.892
4.74,4.74
5.746,5.7620000000000005
1.354,3.102
1.58,3.609
1.557,3.6010000000000004
1.4469999999999998,3.3339999999999996
5.24,6.6
5.327000000000001,6.632000000000001
5.117,6.584
5.289,5.809
4.187,4.556
4.271,4.524
4.35,4.803999999999999
4.372,4.7989999999999995
3.761,4.357
3.0,3.528
4.1530000000000005,4.313
5.257000000000001,5.2620000000000005
5.16,5.165
5.309,5.322
5.007,5.046
4.062,4.062
5.215,5.235
6.676,6.676
6.644,6.644
6.763,6.763
6.61,6.61
6.6979999999999995,6.6979999999999995
6.774,6.774
4.156000000000001,4.333
2.488,2.488
3.946,4.463
3.668,4.232
3.932,4.408
3.895,4.419
3.965,4.422
3.67,4.78
3.6430000000000002,4.732
7.359,7.381
7.334,7.351
7.361000000000001,7.381
7.272,7.297000000000001
7.51,7.518
7.376,7.396
7.324,7.34
3.1839999999999997,3.9389999999999996
3.802,3.855
4.51,4.51
6.0920000000000005,6.121
6.375,6.382999999999999
5.8660000000000005,5.872000000000001
4.58,4.926
4.46,4.897
2.121,2.121
3.0669999999999997,3.947
3.9810000000000003,4.09
4.026,4.188
5.147,5.151
5.0569999999999995,5.062
4.815,4.823
5.183,5.189
5.145,5.151
4.827,7.393
5.095,5.102
5.257000000000001,5.271
3.697,3.697
3.41,4.49
3.444,4.532
3.343,4.461
3.437,4.599
3.3080000000000003,4.428
3.4989999999999997,4.63
3.5269999999999997,4.648
3.4160000000000004,4.378
3.423,4.455
4.994,5.03
4.832,4.869
4.773,4.785
4.869,4.899
5.2829999999999995,5.871
5.261,5.615
5.345,5.872999999999999
5.265,6.2
5.284,5.465
5.215,5.931
5.385,6.249
5.3,5.994
3.812,4.933
3.7539999999999996,4.84
3.73,4.798
3.7460000000000004,4.831
4.825,5.937
3.863,3.863
3.887,4.885
2.246,2.246
4.07,4.779
4.0569999999999995,4.791
3.9730000000000003,4.707
3.966,4.734
4.073,4.774
4.07,4.77
3.9619999999999997,4.7139999999999995
4.827,5.073
4.843,5.247000000000001
4.751,5.216
3.948,4.175
4.875,5.2410000000000005
5.044,5.481
3.0239999999999996,3.952
4.0280000000000005,4.749
3.949,4.735
2.872,3.635
3.818,5.015
3.35,4.368
2.8960000000000004,4.245
3.365,4.351
2.969,3.889
3.222,4.0969999999999995
3.3369999999999997,4.292
3.343,4.309
3.827,4.779
3.1289999999999996,3.978
3.4419999999999997,4.137
2.9789999999999996,3.6319999999999997
3.4219999999999997,4.16
3.659,4.091
3.634,4.328
3.787,4.1530000000000005
3.283,4.08
3.8760000000000003,4.25
3.304,4.125
3.198,4.0360000000000005
3.057,4.4430000000000005
5.3020000000000005,5.329
3.9189999999999996,3.9189999999999996
3.7,4.553
4.495,4.901
4.417,4.798
4.477,4.803999999999999
4.752,4.908
4.372,4.543
4.54,4.584
5.334,5.349
5.29,5.322
5.175,5.187
5.251,5.287000000000001
5.454,5.476
5.147,5.155
5.841,5.857
6.018,6.047000000000001
5.257000000000001,5.268
5.7170000000000005,5.747000000000001
5.478,5.522
7.4639999999999995,7.468
4.591,4.662
6.271,6.375
6.416,6.534
0.584,0.584
4.386,4.388999999999999
2.16,2.161
2.565,2.575
2.64,2.676
4.338,4.341
3.284,3.96
0.973,0.973
5.2989999999999995,5.297999999999999
0.32,0.32
4.869,4.881
4.375,4.888
5.853,5.856
0.662,0.662
2.343,3.194
2.296,3.125
2.06,3.1660000000000004
2.181,3.1910000000000003
2.697,2.697
3.022,3.8689999999999998
2.8139999999999996,3.679
2.7889999999999997,3.645
2.9130000000000003,3.908
2.886,3.889
4.71,4.71
1.305,1.305
5.584,5.5889999999999995
7.7860000000000005,7.791
7.905,7.912999999999999
7.71,7.716
7.843,7.848
8.02,8.03
7.851,7.858
8.144,8.154
4.3919999999999995,4.393
4.397,4.399
4.404,4.404
4.391,4.3919999999999995
4.397,4.398
4.4,4.401
4.405,4.405
4.409,4.41
3.69,4.039
3.688,4.023
3.273,3.4130000000000003
3.6310000000000002,3.98
2.7939999999999996,3.009
4.247,4.25
4.369,4.369
4.328,4.328
4.244,4.246
3.3169999999999997,3.665
3.2260000000000004,3.568
5.806,5.824
5.772,5.787999999999999
5.7620000000000005,5.777
4.283,4.283
5.609,5.632999999999999
5.01,5.0760000000000005
3.8,4.75
4.101,4.852
4.898,4.99
5.039,5.019
5.051,5.051
5.05,5.0760000000000005
5.039,5.026
4.927,4.958
3.739,4.737
5.281000000000001,6.0089999999999995
5.577000000000001,6.0089999999999995
5.539,6.112
5.544,6.095
5.551,6.209
5.348,6.311
5.377999999999999,6.077000000000001
5.441,6.647
5.386,6.207999999999999
5.403,6.684
6.98,6.981
6.7170000000000005,6.724
5.849,5.852
6.082999999999999,6.082999999999999
5.855,5.859
5.917999999999999,5.92
5.534,5.544
5.374,5.382999999999999
5.513999999999999,5.529
5.335,5.347
5.277,5.287999999999999
5.2829999999999995,5.292999999999999
5.352,5.361000000000001
5.426,5.437
4.447,4.74
4.513999999999999,4.692
4.525,4.685
4.444,4.7219999999999995
4.555,4.668
4.522,4.74
4.44,4.737
3.885,4.646
5.867000000000001,5.877999999999999
5.856,5.86
5.853,5.857
5.011,5.188
4.979,5.195
4.825,5.03
3.883,5.015
3.95,5.05
5.124,5.622999999999999
5.152,5.81
5.157,5.696000000000001
5.247000000000001,5.2829999999999995
4.601,4.613
5.414,5.443
5.562,5.595
4.713,4.725
5.364,5.405
5.582000000000001,5.617000000000001
5.587000000000001,5.627000000000001
4.352,4.352
5.586,5.624
5.5920000000000005,5.631
5.327999999999999,5.327999999999999
1.5919999999999999,2.004
2.7539999999999996,2.7539999999999996
2.015,2.369
1.869,2.195
3.162,4.199
2.275,3.193
3.344,4.114
4.328,4.8660000000000005
4.593999999999999,4.704
1.5130000000000001,1.5130000000000001
3.898,4.426
3.884,4.463
3.862,4.445
3.8939999999999997,4.486000000000001
4.053999999999999,4.5680000000000005
3.9160000000000004,4.449
3.605,4.177
3.9360000000000004,4.357
4.8389999999999995,4.999
4.833,4.9719999999999995
4.901,4.986000000000001
1.858,2.738
2.86,3.645
3.4789999999999996,4.091
2.835,3.563
3.5380000000000003,4.11
3.5180000000000002,4.123
2.7969999999999997,3.572
3.4019999999999997,4.255
3.508,3.9339999999999997
3.445,4.236000000000001
5.1579999999999995,5.61
5.166,5.76
4.9830000000000005,5.263999999999999
5.277,5.486000000000001
5.091,5.632000000000001
2.969,3.678
2.7710000000000004,3.9810000000000003
2.728,2.958
4.428999999999999,4.43
4.093,4.104
2.02,2.021
4.236000000000001,4.239
4.476,4.477
3.367,3.585
7.212000000000001,7.216
3.7969999999999997,4.4719999999999995
4.5680000000000005,4.921
4.6819999999999995,4.958
4.85,4.97
2.5540000000000003,3.145
4.343999999999999,4.843
1.996,1.996
2.226,2.21
3.5380000000000003,4.3260000000000005
1.74,1.751
1.6640000000000001,1.6640000000000001
5.36,5.877999999999999
4.938,4.947
4.851,4.857
3.1510000000000002,3.1510000000000002
4.928999999999999,5.374
3.033,3.5039999999999996
3.556,3.605
3.065,3.071
4.3660000000000005,4.494
4.498,4.648
3.3739999999999997,4.346
3.423,4.33
3.765,4.763999999999999
1.367,1.423
1.5519999999999998,1.588
3.005,3.361
2.408,3.051
2.081,2.1919999999999997
3.952,4.333
3.9619999999999997,4.166
1.202,1.8359999999999999
1.3519999999999999,1.62
1.202,1.8130000000000002
1.058,1.6159999999999999
1.3880000000000001,1.635
0.998,1.579
0.695,0.977
3.824,4.692
3.805,3.805
3.806,3.806
3.7539999999999996,3.755
3.755,3.755
3.83,3.83
3.842,3.842
3.384,3.516
3.855,3.855
3.782,3.782
0.99,0.99
4.2589999999999995,4.572
1.517,1.517
4.916,5.04
4.079,4.447
2.654,3.5180000000000002
2.855,3.865
3.637,4.175
4.236000000000001,4.775
4.209,4.7330000000000005
4.121,4.689
3.3310000000000004,4.044
4.208,4.646
3.758,4.494
3.887,4.553999999999999
3.826,4.45
3.807,4.43
3.3569999999999998,4.1
3.6639999999999997,4.379
3.793,4.471
3.443,3.963
3.682,4.022
2.568,3.1239999999999997
3.682,4.372
3.705,4.399
4.188,6.415
3.5980000000000003,5.247999999999999
4.948,5.0360000000000005
3.536,4.101
3.469,4.0680000000000005
3.463,3.833
3.487,3.5439999999999996
2.62,3.43
2.301,3.2560000000000002
3.4010000000000002,3.9210000000000003
2.3890000000000002,3.227
3.665,3.877
3.1510000000000002,4.023
3.383,4.218999999999999
3.991,4.73
2.906,3.826
3.82,4.641
3.8739999999999997,4.677
3.625,3.908
3.495,4.507
3.985,4.721
3.931,4.7
3.948,4.709
3.443,4.183
3.568,4.032
3.4419999999999997,4.183
3.661,4.611000000000001
3.1,3.752
1.9340000000000002,2.452
4.496,4.829
3.717,3.721
3.7260000000000004,4.204
4.287,4.592
4.317,4.703
4.399,4.716
4.41,4.793
4.351,4.691
4.29,4.669
4.534,4.756
4.455,4.8069999999999995
5.073,5.082
1.067,0.657
4.431,4.845
4.373,4.738
5.074,5.071000000000001
4.258,4.738
3.0780000000000003,3.0789999999999997
3.076,3.076
2.19,2.209
3.6430000000000002,4.149
3.198,4.271
2.778,3.59
3.075,3.8480000000000003
2.8560000000000003,3.7539999999999996
3.8480000000000003,4.444
4.096,4.587
3.793,4.438
3.372,4.2780000000000005
4.045,4.526
4.048,4.52
3.4410000000000003,4.066
3.1860000000000004,3.9730000000000003
3.805,4.5569999999999995
3.4560000000000004,4.274
3.787,4.529
3.818,4.498
3.74,4.519
3.759,4.497
3.6639999999999997,4.465
3.27,4.401
4.151,4.734
4.248,4.784
3.588,4.397
4.187,4.717
4.226,4.769
4.226,4.769
4.216,4.7780000000000005
3.747,4.688
4.87,4.995
4.893,4.899
3.813,4.655
5.0569999999999995,5.037
4.908,5.037
4.908,5.03
5.051,5.019
5.016,5.058
5.058,5.013
4.997,5.022
3.772,4.746
2.94,3.062
5.061,5.098
4.114,4.708
2.5789999999999997,2.5789999999999997
3.1180000000000003,4.5280000000000005
3.6889999999999996,4.413
4.303,4.636
3.714,4.363
4.301,4.6739999999999995
3.715,4.302
3.695,4.353
3.634,4.316
4.356,4.726
4.34,4.681
2.129,2.13
4.936,5.039
4.865,4.939
5.073,5.061
4.918,5.018
4.785,4.944
3.444,5.125
3.464,5.218999999999999
4.718,5.3
3.498,4.562
4.808,5.124
3.576,4.606
3.196,3.964
2.878,3.5580000000000003
3.478,4.05
2.281,3.364
3.3339999999999996,3.8710000000000004
2.531,3.359
3.14,4.442
3.964,4.71
3.173,4.224
4.986000000000001,4.994
4.918,4.963
3.472,4.338
4.808,4.984
4.296,4.688
4.21,4.697
4.941,4.985
3.9219999999999997,4.4830000000000005
3.917,4.479
3.563,4.386
3.679,4.4110000000000005
3.6639999999999997,4.1819999999999995
3.911,4.468999999999999
3.9189999999999996,4.446000000000001
3.9189999999999996,4.433
2.717,3.1889999999999996
3.265,3.6710000000000003
2.7260000000000004,3.199
2.7039999999999997,3.158
2.635,3.26
1.8659999999999999,2.503
2.7260000000000004,3.201
2.6,3.918
2.502,3.742
2.161,2.161
2.289,2.289
2.95,3.342
1.702,1.702
1.652,1.652
3.383,3.819
2.583,3.929
4.375,4.8839999999999995
2.278,3.668
3.8510000000000004,4.763
5.247000000000001,5.274
5.398,6.307
5.311,6.252000000000001
5.265,5.94
5.415,6.318
5.3420000000000005,6.039
2.605,2.6060000000000003
4.162,4.827
3.844,4.71
3.553,4.2410000000000005
3.6010000000000004,4.351
3.616,4.313
3.552,4.315
3.596,4.2780000000000005
3.555,4.315
3.602,4.306
3.505,4.158
3.3089999999999997,3.781
3.0389999999999997,3.903
3.266,4.197
3.318,4.18
3.53,3.995
3.611,4.435
5.146,5.1579999999999995
5.183,5.19
5.297999999999999,5.31
5.4239999999999995,5.436
4.921,5.025
4.909,4.9830000000000005
5.17,5.185
4.935,4.96
5.379,5.407
5.496,5.516
4.948,4.966
5.115,5.112
3.7310000000000003,3.947
3.0860000000000003,3.091
3.616,3.832
3.568,3.9530000000000003
2.708,3.551
4.285,4.773
4.062,4.7
4.27,4.704
4.269,4.792
4.292,4.8069999999999995
4.256,4.663
4.255,4.75
5.218999999999999,5.444
5.254,5.459
2.279,2.279
3.699,4.532
3.635,4.409
2.904,2.904
2.9139999999999997,2.9139999999999997
3.967,4.743
6.641,6.644
4.949,4.959
3.41,4.03
3.109,4.176
3.25,3.925
3.764,4.7669999999999995
2.891,4.007
4.096,5.092
2.9019999999999997,4.065
2.504,3.714
2.528,3.673
2.496,3.6239999999999997
3.398,4.736000000000001
6.774,6.776
3.174,4.019
3.4760000000000004,4.175
3.5610000000000004,3.918
4.887,4.9830000000000005
4.909,5.0
3.383,3.9410000000000003
2.509,2.509
4.638999999999999,4.647
4.337,4.745
4.553,4.559
4.624,4.63
7.8020000000000005,7.915
4.984,5.018
4.931,5.0169999999999995
4.9430000000000005,5.042
4.944,5.029
4.937,4.978
5.124,5.189
7.327999999999999,7.327999999999999
7.254,7.254
3.763,3.763
5.015,5.273
4.956,5.257999999999999
4.918,5.405
4.289,4.825
4.289,4.812
4.274,4.794
3.367,3.886
7.407,7.414
2.35,3.467
0.44299999999999995,0.857
0.253,1.3119999999999998
1.788,2.146
4.789,4.833
4.15,4.151
4.2219999999999995,4.224
4.2410000000000005,4.243
4.229,4.23
4.24,4.238
4.171,4.173
4.098,4.1
4.127,4.127
6.08,6.079
4.232,4.229
5.513999999999999,5.676
5.062,5.154
3.7110000000000003,3.7119999999999997
7.365,7.377999999999999
7.567,7.571000000000001
7.07,7.087000000000001
7.532,7.534
7.5760000000000005,7.579
7.886,7.888
7.5489999999999995,7.556
8.607000000000001,8.612
2.165,2.205
2.061,2.408
2.06,2.4019999999999997
1.824,2.325
3.4219999999999997,4.006
4.468,4.471
3.2110000000000003,3.793
3.63,3.63
3.886,3.9019999999999997
3.6489999999999996,3.6489999999999996
3.9819999999999998,4.601
3.694,3.694
3.1260000000000003,4.087
1.429,1.429
4.854,4.854
3.23,3.489
3.72,4.197
3.458,4.16
3.3080000000000003,4.12
3.4530000000000003,4.327
3.445,3.949
9.15,9.15
6.859,6.859
4.82,4.82
1.633,1.633
3.617,4.1739999999999995
3.4330000000000003,4.1080000000000005
5.007,5.685
2.252,2.835
2.28,2.8760000000000003
2.2159999999999997,2.832
2.233,2.8960000000000004
2.282,2.846
2.208,2.891
1.7380000000000002,2.602
3.878,4.681
3.048,4.107
3.608,3.863
3.6,5.343999999999999
3.58,5.36
3.553,5.332000000000001
3.388,5.129
3.603,4.405
3.595,3.595
3.674,4.4639999999999995
3.656,4.48
3.6430000000000002,4.42
3.63,4.4030000000000005
6.978,6.979
4.0360000000000005,4.665
4.283,4.603
3.915,4.603
3.9160000000000004,4.603
4.1339999999999995,4.657
2.955,3.278
4.092,4.5889999999999995
4.136,4.619
4.105,4.622
4.196000000000001,4.615
3.077,3.823
2.7,3.614
2.725,3.153
1.4169999999999998,1.4169999999999998
4.868,5.035
7.523,7.523
6.8389999999999995,6.841
6.853,6.854
4.888,5.401
4.864,5.28
4.5760000000000005,5.242000000000001
4.738,5.316
4.731,5.279
3.7760000000000002,4.965
4.88,5.3
4.643,5.239
4.035,4.75
3.8360000000000003,4.668
4.031000000000001,4.772
5.1979999999999995,5.972
3.5469999999999997,3.838
3.2889999999999997,3.9160000000000004
3.523,3.866
3.411,3.925
3.603,4.279
3.259,4.503
3.272,4.5
2.8810000000000002,4.1080000000000005
3.537,4.678
0.15,0.15
2.787,3.4339999999999997
2.783,3.4330000000000003
2.679,3.322
2.7239999999999998,3.384
6.421,6.433
6.732,6.742000000000001
2.8160000000000003,2.8160000000000003
4.493,4.731
4.463,4.716
4.5,4.729
0.725,1.264
3.075,4.09
4.232,4.751
3.886,4.601
7.946000000000001,7.952000000000001
6.984,6.987
3.215,3.215
5.074,5.039
5.085,5.04
4.934,4.968999999999999
4.982,4.949
4.953,4.945
4.993,4.961
5.0569999999999995,5.079
5.046,5.02
2.747,3.42
2.892,2.892
7.756,7.7620000000000005
4.369,4.843999999999999
5.365,5.801
5.359,5.806
5.346,5.803
5.38,5.827000000000001
5.372000000000001,5.81
4.477,4.845
4.07,4.5569999999999995
4.958,4.982
5.053999999999999,5.074
3.9810000000000003,4.728
4.4,4.721
4.555,4.819
5.062,5.0680000000000005
5.024,5.008
2.944,4.046
4.61,5.202999999999999
4.645,5.051
5.82,5.835
5.859,5.872000000000001
5.867000000000001,5.882999999999999
5.282,5.306
5.476,5.506
5.615,5.644
5.695,5.76
4.417,4.421
2.878,2.8930000000000002
4.359,4.361000000000001
4.395,4.399
3.444,4.11
3.806,4.3389999999999995
8.157,8.16
8.482999999999999,8.497
8.359,8.365
2.889,3.278
3.343,4.277
3.127,4.013999999999999
3.889,3.9419999999999997
3.6919999999999997,5.803999999999999
3.216,3.216
1.871,2.523
5.235,6.121
5.386,6.289
4.996,6.055
8.45,8.457
4.891,4.891
7.313,7.33
6.941,6.942
7.357,7.372000000000001
5.0569999999999995,4.989
3.745,4.619
4.033,4.768
5.051,4.9910000000000005
5.055,5.019
3.742,4.876
2.224,2.222
3.469,3.4789999999999996
2.258,2.2319999999999998
2.068,2.106
2.061,2.096
8.26,8.265
8.325,8.332
8.324,8.333
8.374,8.381
8.323,8.331
8.363999999999999,8.37
8.318,8.327
4.495,4.676
4.266,4.534
4.488,4.626
4.5089999999999995,4.676
4.548,4.659
3.7739999999999996,5.011
0.276,0.276
2.0980000000000003,2.358
3.484,4.141
3.455,4.0169999999999995
3.713,4.308
3.717,4.3069999999999995
3.455,4.169
3.444,4.13
4.883,4.886
4.812,4.816
5.2379999999999995,5.242999999999999
4.981,4.988
3.0410000000000004,3.0410000000000004
4.665,4.696000000000001
4.659,5.0
5.462999999999999,5.465
6.355,6.377000000000001
1.479,1.479
5.462000000000001,5.4639999999999995
3.23,3.826
3.342,3.964
3.158,3.766
3.7289999999999996,4.405
3.2889999999999997,4.0360000000000005
4.92,4.967
3.4339999999999997,3.944
4.36,4.8260000000000005
3.964,4.523
4.091,4.637
4.353,4.817
4.218999999999999,4.822
4.245,4.851
4.942,4.921
3.964,3.989
3.562,4.276
3.7030000000000003,4.19
3.7110000000000003,4.123
3.6919999999999997,4.088
3.674,4.079
3.6889999999999996,4.098
3.7,4.079
3.1460000000000004,3.9539999999999997
3.4219999999999997,4.237
3.818,4.677
3.3160000000000003,4.265
1.995,2.502
7.188,7.193
3.185,3.782
3.968,4.427
3.9960000000000004,5.381
3.464,4.703
3.8289999999999997,5.1770000000000005
3.1860000000000004,4.499
3.853,5.269
2.795,3.944
3.071,4.083
2.521,3.656
2.647,3.819
6.09,6.095
5.222,5.225
5.53,5.546
5.205,5.211
5.38,5.388
4.348,4.348
4.41,4.41
5.705,5.722
5.9910000000000005,6.013999999999999
5.7139999999999995,5.729
5.834,5.854
5.412000000000001,5.412000000000001
5.4910000000000005,5.4910000000000005
5.632000000000001,5.691
5.3870000000000005,5.41
5.53,5.582999999999999
5.617999999999999,5.66
5.591,5.622999999999999
5.6739999999999995,5.733
5.476,5.827000000000001
5.412000000000001,5.962000000000001
3.8680000000000003,3.8680000000000003
4.784,4.798
4.235,4.437
4.045,4.75
4.21,4.837
4.303,4.84
4.372,4.8260000000000005
4.283,4.833
4.302,4.838
4.251,4.841
3.605,4.544
2.53,3.38
4.446000000000001,4.91
3.968,4.724
5.074,5.0760000000000005
4.309,4.811
5.871,5.876
5.784,5.787999999999999
3.971,3.971
5.869,5.871
4.102,4.614
4.106,4.575
4.105,4.599
4.102,4.593
4.328,4.768
4.111000000000001,4.572
3.602,3.589
3.24,3.908
3.5989999999999998,3.5989999999999998
1.5730000000000002,2.102
1.421,2.023
0.664,1.2770000000000001
2.6239999999999997,3.352
0.483,1.167
1.304,1.7830000000000001
2.487,2.487
3.946,4.096
2.359,2.359
0.738,0.738
4.317,4.7330000000000005
4.908,4.918
4.976,4.996
2.8569999999999998,1.0290000000000001
4.955,5.012
4.383,5.202000000000001
4.427,5.202000000000001
4.3469999999999995,5.1610000000000005
4.383,5.152
4.382,5.185
4.3919999999999995,5.175
1.768,1.801
1.7719999999999998,1.805
5.021,5.507999999999999
5.459,6.183
5.153,5.9670000000000005
5.176,5.82
5.159,6.093999999999999
2.366,3.207
2.188,2.188
6.11,6.115
5.1579999999999995,5.852
4.926,5.025
4.887,5.007
4.99,5.033
5.098,5.045
4.0969999999999995,4.535
4.104,4.532
4.114,4.547
2.16,3.306
2.4819999999999998,3.4989999999999997
5.7010000000000005,5.716
6.022,6.022
5.702000000000001,5.7170000000000005
5.3,5.97
5.093,5.419
5.093,5.0969999999999995
5.042,5.048
5.175,5.199
2.239,2.239
4.888999999999999,4.893
4.54,4.596
4.938,4.947
4.232,4.581
4.27,4.632
5.5120000000000005,5.52
5.772,6.066
5.02,5.0489999999999995
4.917,4.934
3.1,3.929
5.074,5.053
4.88,4.979
4.974,5.033
3.5269999999999997,4.016
3.3710000000000004,3.905
3.1660000000000004,4.006
3.0260000000000002,3.843
2.966,3.6239999999999997
4.434,4.825
4.29,4.779
4.276,4.7330000000000005
4.362,4.841
5.1610000000000005,5.136
5.171,5.1339999999999995
5.155,5.138999999999999
5.106,5.113
3.343,4.541
3.182,3.9539999999999997
4.996,5.018
3.537,3.9810000000000003
5.079,5.087
5.105,5.112
5.143,5.119
5.077,5.167000000000001
4.962,5.096
2.266,3.346
2.715,2.715
2.653,4.185
3.923,4.84
2.6289999999999996,3.917
2.867,3.863
4.081,4.948
4.196000000000001,5.024
4.135,5.0280000000000005
3.448,4.203
3.415,4.0360000000000005
4.869,5.093999999999999
4.546,4.5969999999999995
4.088,5.279
4.595,5.417999999999999
4.772,5.189
4.82,4.978
3.478,4.683
4.402,4.82
2.937,3.234
1.874,3.037
3.3310000000000004,4.09
4.496,4.516
3.239,4.495
3.636,4.481
2.818,4.044
3.237,4.527
2.458,3.713
2.9760000000000004,4.1530000000000005
2.639,3.8560000000000003
2.725,3.9560000000000004
3.0239999999999996,4.383
2.076,2.08
3.159,4.468
4.3580000000000005,5.113
3.6060000000000003,4.627
3.926,4.918
1.8459999999999999,2.295
4.105,4.13
2.9539999999999997,4.433
1.564,2.05
4.434,4.436
3.742,3.742
3.826,3.827
5.015,5.0280000000000005
4.385,4.426
4.1530000000000005,4.342
2.541,3.73
2.815,3.909
2.381,3.463
2.545,3.714
2.997,3.995
4.99,5.069
4.848,5.023
4.471,4.709
4.831,5.029
4.3260000000000005,5.018
4.252,4.592
5.603,5.625
5.601,5.624
5.723,5.749
5.604,5.627000000000001
5.602,5.626
8.649,8.662
8.602,8.618
3.5580000000000003,4.131
3.4610000000000003,3.966
3.471,3.963
3.568,3.905
5.957999999999999,5.952999999999999
5.968,5.966
5.987,5.987
5.961,5.96
5.995,6.001
5.987,5.986000000000001
5.997999999999999,5.999
5.952999999999999,5.95
5.984,5.984
3.998,4.56
4.013,4.569
4.346,4.791
4.0,4.5569999999999995
3.5780000000000003,4.471
3.685,4.547
3.6630000000000003,4.518
3.466,4.081
2.175,3.2239999999999998
4.9,4.916
4.771,4.8
4.773,4.798
5.048,5.058
5.375,5.394
3.155,4.47
4.663,4.658
1.113,1.3419999999999999
3.8310000000000004,3.843
3.5389999999999997,3.5410000000000004
5.289,5.816
1.723,2.66
6.816,6.825
6.982,6.989
6.831,6.837999999999999
6.8020000000000005,6.806
6.825,6.831
7.178,7.205
6.968,6.975
6.983,6.99
5.405,5.436
3.66,3.66
5.457999999999999,5.478
5.593999999999999,5.631
6.17,6.172000000000001
4.234,4.586
4.454,4.749
5.0489999999999995,5.021
4.131,5.044
4.452,4.747
4.445,4.761
4.463,4.761
4.447,4.763999999999999
6.028,6.037000000000001
5.263999999999999,5.263999999999999
6.835,6.836
6.678999999999999,6.678999999999999
5.416,5.416
4.02,4.02
6.766,6.765
6.652,6.653
6.772,6.772
6.6610000000000005,6.662000000000001
6.656000000000001,6.656000000000001
6.757000000000001,6.757999999999999
6.749,6.749
2.96,2.96
3.222,4.249
3.0589999999999997,4.112
3.071,4.119
3.03,4.059
2.885,4.0
2.6010000000000004,3.7760000000000002
6.037000000000001,6.047000000000001
5.405,5.405
6.457000000000001,6.457000000000001
4.788,4.788
4.795,4.795
5.84,5.843999999999999
5.945,5.9479999999999995
5.896,5.9
5.981,5.986000000000001
5.971,5.973
5.995,5.999
4.189,5.417999999999999
4.095,5.34
6.0729999999999995,6.0729999999999995
2.012,2.445
4.9639999999999995,4.957
4.967,4.925
4.938,4.857
3.7489999999999997,4.312
5.086,5.0969999999999995
4.4110000000000005,4.823
3.6189999999999998,4.408
3.252,3.98
3.549,4.327
5.861000000000001,5.865
5.858,5.861000000000001
5.864,5.869
5.8629999999999995,5.867000000000001
5.869,5.872999999999999
5.8839999999999995,5.888
5.862,5.8660000000000005
5.871,5.876
5.835,5.8389999999999995
3.742,4.558
3.347,4.246
3.238,4.102
3.3310000000000004,3.948
3.898,4.416
3.6460000000000004,3.6489999999999996
3.36,3.3680000000000003
3.358,3.362
2.616,2.912
1.9569999999999999,1.9569999999999999
3.6489999999999996,3.6510000000000002
3.8489999999999998,3.8539999999999996
2.9010000000000002,3.8110000000000004
3.864,3.904
3.8710000000000004,3.873
3.523,4.394
3.25,4.107
3.4589999999999996,4.312
3.464,4.322
3.827,4.5969999999999995
3.823,4.643
3.8160000000000003,4.593
4.76,4.905
3.8089999999999997,4.644
4.854,4.913
3.602,4.533
4.68,4.971
4.268,4.755
4.277,4.748
4.2780000000000005,4.756
3.81,4.581
6.028,6.028
3.0869999999999997,3.889
3.1510000000000002,4.053999999999999
3.1510000000000002,4.064
2.7260000000000004,3.682
3.1510000000000002,4.058
4.176,5.605
4.3180000000000005,4.7589999999999995
4.33,4.763999999999999
4.3180000000000005,4.725
2.938,3.988
3.529,4.373
3.9589999999999996,4.586
4.285,4.739
3.6,4.466
1.48,1.557
3.8569999999999998,4.417
5.656000000000001,5.665
5.3229999999999995,5.377000000000001
4.1739999999999995,4.673
3.324,4.428999999999999
3.408,4.574
4.053999999999999,4.815
4.266,4.882
4.063,4.843999999999999
4.074,4.8180000000000005
3.08,4.395
4.393,4.396
2.166,2.167
4.471,4.474
3.964,4.007
4.435,4.436
2.57,2.5810000000000004
3.932,3.9730000000000003
4.135,4.6080000000000005
4.773,4.756
4.343999999999999,4.945
4.146,4.748
4.927,5.202999999999999
3.667,4.618
3.685,4.689
4.156000000000001,4.94
2.862,3.6010000000000004
4.015,4.755
4.005,4.897
4.185,4.798
4.845,5.266
3.4960000000000004,4.574
3.597,4.73
3.534,4.547
4.034,4.785
3.773,4.348
3.58,4.631
3.4989999999999997,4.256
5.7589999999999995,5.772
3.279,3.279
4.23,4.23
4.4,4.4
1.012,1.012
4.342,4.618
4.396,4.4
4.37,4.369
3.9989999999999997,4.024
3.715,3.813
6.607,6.608
6.624,6.625
6.621,6.631
6.31,6.35
6.07,6.0729999999999995
2.414,2.414
2.29,2.29
3.3289999999999997,4.021
3.612,4.293
5.118,5.058
5.126,5.072
5.127999999999999,5.067
5.118,5.042
5.121,5.048
5.084,5.0680000000000005
5.067,5.073
8.689,8.697000000000001
5.2,5.265
3.861,3.861
5.233,5.233
5.186,5.186
5.186,5.186
5.647,5.6739999999999995
